"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"7546","chr19",12766652,12766653,"MAN2B1",-0.291808190852379,0.00355205965000789
"7547","chr4",6577315,6577316,"MAN2B2",0.274186070132842,0.0039130130579252
"7548","chr4",103591029,103591030,"MANBA",-0.203853216201606,0.0567767192205594
"7549","chr20",35943580,35943581,"MANBAL",-0.201964705750475,0.0484607929201328
"7550","chr1",38260358,38260359,"MANEAL",-0.311283806837272,0.00122829562596402
"7551","chr3",51422497,51422498,"MANF",0.223058905641582,0.0228444158116489
"7552","chr12",12494895,12494896,"MANSC1",-0.207030152902724,0.057286997879511
"7553","chrX",43514253,43514254,"MAOA",0.440107436253198,3.93446338693163e-05
"7554","chrX",43741680,43741681,"MAOB",0.352234468879749,0.000881143178265652
"7555","chr1",233006774,233006775,"MAP10",0.248231526556821,0.0152862554821214
"7556","chr15",43814131,43814132,"MAP1A",0.228655557629073,0.0301815228018153
"7557","chr5",71404574,71404575,"MAP1B",-0.240379327005096,0.0177085208981342
"7558","chr20",33146525,33146526,"MAP1LC3A",-0.246606419168074,0.0255193838900882
"7559","chr16",87426398,87426399,"MAP1LC3B",-0.219044508634341,0.0494501810047426
"7560","chr12",117018116,117018117,"MAP1LC3B2",-0.368688527428378,0.000765075610471749
"7561","chr1",242161854,242161855,"MAP1LC3C",-0.26570442347528,0.0165102322023635
"7562","chr19",17830288,17830289,"MAP1S",-0.286911331359658,0.00776209950081064
"7563","chr2",210444364,210444365,"MAP2",-0.305954218269118,0.00115187965640809
"7564","chr15",66679799,66679800,"MAP2K1",-0.239026091349479,0.0155429449983402
"7565","chr19",4099483,4099484,"MAP2K2",-0.394768491968866,9.0101641602942e-05
"7566","chr17",21187451,21187452,"MAP2K3",-0.343631418757498,5.85902347196282e-05
"7567","chr17",11924750,11924751,"MAP2K4",-0.224021530562738,0.0265882450485308
"7568","chr15",67834807,67834808,"MAP2K5",-0.273693826208203,0.00398049381848357
"7569","chr17",67565726,67565727,"MAP2K6",-0.27086630651413,0.0102461179316857
"7570","chr19",7968893,7968894,"MAP2K7",0.22487556382611,0.025233354652814
"7571","chr5",56136043,56136044,"MAP3K1",-0.352225428261254,0.000574709336399537
"7572","chr19",40698190,40698191,"MAP3K10",-0.306836289136119,0.00200774001787305
"7573","chr11",65381544,65381545,"MAP3K11",-0.22403287087109,0.0215926165275556
"7574","chr12",53886991,53886992,"MAP3K12",-0.283949366163531,0.00382573275415776
"7575","chr3",185063050,185063051,"MAP3K13",0.240506571718303,0.0275450610371498
"7576","chr17",43360309,43360310,"MAP3K14",0.235633212857971,0.016041788752308
"7577","chr17",43325082,43325083,"MAP3K14-AS1",-0.271127468132343,0.00232035708422327
"7578","chrX",19390913,19390914,"MAP3K15",0.32877906048223,0.00114171367499844
"7579","chr2",128110883,128110884,"MAP3K2",0.234668198338642,0.0316626634090076
"7580","chr2",173941452,173941453,"MAP3K20",-0.343790713202617,0.00060473341580482
"7581","chr2",174173890,174173891,"MAP3K20-AS1",-0.207839592733178,0.0455962701661012
"7582","chr1",233464269,233464270,"MAP3K21",-0.335868207685763,0.000294171877105676
"7583","chr17",61699868,61699869,"MAP3K3",-0.3022641627571,0.00340709403503085
"7584","chr6",161412782,161412783,"MAP3K4",-0.274813290776102,0.00915209212361358
"7585","chr6",137027586,137027587,"MAP3K5",-0.277620675061612,0.00278495301179218
"7586","chr1",27693116,27693117,"MAP3K6",-0.25771241686521,0.0147597410368532
"7587","chr6",91321053,91321054,"MAP3K7",-0.262821161514938,0.00675534477547563
"7588","chr10",30722850,30722851,"MAP3K8",-0.235062509800626,0.0107370408060059
"7589","chr14",71275853,71275854,"MAP3K9",-0.32971078243711,0.000860322735684137
"7590","chr3",48154870,48154871,"MAP4",-0.234670091966682,0.0349663866840382
"7591","chr19",39087022,39087023,"MAP4K1",-0.203820782502144,0.0487911986686287
"7592","chr11",64571390,64571391,"MAP4K2",-0.319030534786654,0.00114708906776337
"7593","chr2",39664599,39664600,"MAP4K3-DT",-0.263272488492775,0.0175641101695639
"7594","chr2",102404844,102404845,"MAP4K4",-0.249877505139909,0.0121668364418303
"7595","chr14",50998756,50998757,"MAP4K5",0.241095123633595,0.0104437682399803
"7596","chr11",75378546,75378547,"MAP6",-0.289060398268962,0.00112977932736746
"7597","chr3",183542549,183542550,"MAP6D1",-0.450791996938772,5.1293512955891e-06
"7598","chr6",136870880,136870881,"MAP7",-0.262053021050767,0.00448781447406049
"7599","chr1",36642071,36642072,"MAP7D1",-0.256472465421368,0.0234153558717379
"7600","chrX",135332894,135332895,"MAP7D3",0.409298630233074,2.35465421834034e-05
"7601","chr22",22221994,22221995,"MAPK1",0.236459224872702,0.0178576383994532
"7602","chr4",86943023,86943024,"MAPK10",-0.256797815633904,0.0214807564512077
"7603","chr22",50706327,50706328,"MAPK11",-0.288319244201076,0.00362603940439926
"7604","chr22",50699834,50699835,"MAPK12",-0.352545806025188,0.000427017260623441
"7605","chr6",36099236,36099237,"MAPK13",-0.225741878607207,0.0355230848527966
"7606","chr6",35995643,35995644,"MAPK14",0.208845074186459,0.0285555476482761
"7607","chr8",144798424,144798425,"MAPK15",-0.271476814350848,0.0119633503301193
"7608","chr14",55518379,55518380,"MAPK1IP1L",-0.229989057497166,0.0147089959341109
"7609","chr16",30133247,30133248,"MAPK3",-0.297627851930013,0.00263559154385688
"7610","chr18",48086349,48086350,"MAPK4",-0.362392140508088,0.000331530780092213
"7611","chr15",52312023,52312024,"MAPK6",-0.233208284929447,0.0208336678504029
"7612","chr17",19282030,19282031,"MAPK7",-0.262513595951561,0.0119418877382969
"7613","chr10",49514808,49514809,"MAPK8",-0.273395351526133,0.0056696420131722
"7614","chr11",45918228,45918229,"MAPK8IP1",-0.318942687166015,0.00129265590241867
"7615","chr17",43663712,43663713,"MAPK8IP1P2",-0.215655063514601,0.0130128750329246
"7616","chr22",51039259,51039260,"MAPK8IP2",-0.377468313906229,0.000138156840372908
"7617","chr16",1756189,1756190,"MAPK8IP3",-0.208507578143106,0.0206486405663532
"7618","chr5",179679625,179679626,"MAPK9",0.283200803025704,0.00542030273100964
"7619","chr9",128200036,128200037,"MAPKAP1",-0.236780849153539,0.0223041544287734
"7620","chr1",206859599,206859600,"MAPKAPK2",0.208822452625897,0.0285731588313026
"7621","chr3",50649926,50649927,"MAPKAPK3",-0.240136747364121,0.0150548478353278
"7622","chr12",112256474,112256475,"MAPKAPK5-AS1",-0.210391102093295,0.0281016833560045
"7623","chr15",42103928,42103929,"MAPKBP1",-0.285489854932252,0.0025010032098965
"7624","chr20",31480551,31480552,"MAPRE1",-0.294046323291948,0.00466826219962699
"7625","chr18",32556858,32556859,"MAPRE2",0.242459257268332,0.0253688641928
"7626","chr2",27169982,27169983,"MAPRE3",-0.269796293187909,0.0114994269268553
"7627","chr17",44022067,44022068,"MAPT-IT1",-0.231247943312887,0.0311585866492145
"7628","chr4",165305238,165305239,"MARCHF1",-0.231074548862379,0.0133765078435783
"7629","chr17",60886452,60886453,"MARCHF10",-0.281629302732464,0.00653528557395323
"7630","chr5",16180698,16180699,"MARCHF11",-0.312458965609415,0.000841719625326369
"7631","chr19",8486775,8486776,"MARCHF2",-0.220363217870776,0.0309728170221972
"7632","chr5",126366971,126366972,"MARCHF3",-0.299543194982446,0.00222443766024494
"7633","chr2",217236425,217236426,"MARCHF4",-0.286726776928423,0.00992058324367993
"7634","chr10",94051066,94051067,"MARCHF5",-0.277661653716257,0.00842757509677753
"7635","chr5",10377171,10377172,"MARCHF6",0.378068546351069,0.000305770782820294
"7636","chr2",160569006,160569007,"MARCHF7",-0.261679830718938,0.0155563004799386
"7637","chr10",46096338,46096339,"MARCHF8",-0.297695767099013,0.00375481047660814
"7638","chr12",58149488,58149489,"MARCHF9",-0.25671270334479,0.0157630987148687
"7639","chr6",114180292,114180293,"MARCKS",-0.304516661139285,0.00185938051529691
"7640","chr1",32801379,32801380,"MARCKSL1",-0.281217893642829,0.00603873844041577
"7641","chr16",15681547,15681548,"MARF1",-0.355595402712399,0.00050415026040938
"7642","chr1",220702208,220702209,"MARK1",-0.355910151265249,0.000891828538769336
"7643","chr11",63606551,63606552,"MARK2",-0.328900592440679,0.00225268460272934
"7644","chr10",94135788,94135789,"MARK2P9",-0.268465645175396,0.0129817121967153
"7645","chr14",103969318,103969319,"MARK3",0.299779411935101,0.00220573326776164
"7646","chr19",45754575,45754576,"MARK4",-0.320778906005415,0.00144026313832138
"7647","chr2",198570947,198570948,"MARS2",-0.32544864316571,0.000795250093001301
"7648","chr10",99467192,99467193,"MARVELD1",-0.345776174941019,0.000487909093197972
"7649","chr5",68711229,68711230,"MARVELD2",-0.421671301472539,3.48587604260888e-05
"7650","chr16",71660012,71660013,"MARVELD3",-0.35139804382528,0.000733925427483213
"7651","chr1",11105552,11105553,"MASP2",-0.257964769928828,0.0135587478155737
"7652","chr19",12958822,12958823,"MAST1",-0.24529889479428,0.0112637119382728
"7653","chr1",46269763,46269764,"MAST2",-0.239829265970964,0.0105115982489885
"7654","chr5",65892751,65892752,"MAST4",-0.313585950906239,0.00197182025989804
"7655","chr10",27444482,27444483,"MASTL",-0.213876397433252,0.0195129876689735
"7656","chr2",85766892,85766893,"MAT2A",-0.204977886983594,0.0317032712106677
"7657","chr5",164049882,164049883,"MAT2B",-0.234880700317608,0.015872079108125
"7658","chr19",3807151,3807152,"MATK",-0.292090682972433,0.00737505665995592
"7659","chr1",31158340,31158341,"MATN1-AS1",-0.334472704630297,0.000554155829701834
"7660","chr8",98881194,98881195,"MATN2",-0.234372379869906,0.0189228064656973
"7661","chr2",20212597,20212598,"MATN3",-0.265991674456147,0.00609608771495545
"7662","chr20",43922346,43922347,"MATN4",-0.443763250795039,2.64588154417287e-05
"7663","chr5",138629591,138629592,"MATR3",0.274010100879963,0.00660980812822553
"7664","chr19",19432407,19432408,"MAU2",-0.253480381764668,0.00270169070949943
"7665","chr14",65568755,65568756,"MAX",-0.213608423070315,0.0237328638196652
"7666","chr16",29819461,29819462,"MAZ",0.246565042611876,0.0264885001030832
"7667","chr22",35988456,35988457,"MB",-0.259160264185007,0.0147610268074835
"7668","chr3",192634862,192634863,"MB21D2",-0.359514907832737,0.000321373700106762
"7669","chr18",51750848,51750849,"MBD2",-0.217043110049256,0.0276521550989765
"7670","chr2",149300620,149300621,"MBD5",-0.459818605390773,9.085632719426e-07
"7671","chr10",54624437,54624438,"MBL2",0.223471495950289,0.0303794666973058
"7672","chr7",99733938,99733939,"MBLAC1",-0.26394705909494,0.0195405652753397
"7673","chr3",151986995,151986996,"MBNL1-AS1",-0.275322953508059,0.0102976917532192
"7674","chr13",97878103,97878104,"MBNL2",0.347802692922158,7.05866809251139e-05
"7675","chrX",131623856,131623857,"MBNL3",0.558591783489192,1.06966387629902e-07
"7676","chr6",20212944,20212945,"MBOAT1",-0.333460739879755,0.000615121944474744
"7677","chr2",9143384,9143385,"MBOAT2",-0.301896997573211,0.00174888889140277
"7678","chr8",30007371,30007372,"MBOAT4",-0.242679885240487,0.0172025454729797
"7679","chr19",54684797,54684798,"MBOAT7",-0.21966283891834,0.0297601506888953
"7680","chr18",74726198,74726199,"MBP",-0.303742667053159,0.00201589824504079
"7681","chr16",84150191,84150192,"MBTPS1",-0.228962880228538,0.0226319517103689
"7682","chrX",21857734,21857735,"MBTPS2",0.440157369143007,3.92560112374508e-05
"7683","chr16",89976485,89976486,"MC1R",-0.284196459243078,0.0111391461705049
"7684","chr18",13872344,13872345,"MC2R",-0.219082832772943,0.0479831480757256
"7685","chr18",57949246,57949247,"MC4R",-0.296676280593996,0.00793212820015148
"7686","chr18",13801149,13801150,"MC5R",-0.320773077473334,0.000755487394460933
"7687","chr11",119188140,119188141,"MCAM",-0.252588884924657,0.0125575011242007
"7688","chr22",43524356,43524357,"MCAT",-0.279898767769582,0.00947537894473775
"7689","chr5",112573325,112573326,"MCC",-0.298410241974573,0.00717506163972878
"7690","chr3",182818698,182818699,"MCCC1",-0.243371011461388,0.0187379464798048
"7691","chr5",70883280,70883281,"MCCC2",-0.206356464301323,0.0329653538722916
"7692","chrX",138774433,138774434,"MCF2",0.209791030363786,0.0343206883915433
"7693","chr13",113656128,113656129,"MCF2L",-0.350893311199711,0.000344473647023531
"7694","chr13",113623020,113623021,"MCF2L-AS1",-0.261232312494729,0.0145266796098031
"7695","chr3",183146426,183146427,"MCF2L2",-0.317792505120977,0.00180102722366163
"7696","chr2",47143033,47143034,"MCFD2",-0.20853412887307,0.0363740058236667
"7697","chr22",41078037,41078038,"MCHR1",-0.242613098161576,0.0130842664711373
"7698","chr6",100441608,100441609,"MCHR2-AS1",-0.294158996853476,0.00489023740607154
"7699","chr5",54516638,54516639,"MCIDAS",-0.311749840862698,0.00127524872887404
"7700","chr1",150565200,150565201,"MCL1",-0.206971233575784,0.0332757390026227
"7701","chr10",13200835,13200836,"MCM10",-0.28198164495768,0.00311067863254989
"7702","chr3",127327308,127327309,"MCM2",0.323907460906133,0.00184370927131495
"7703","chr6",52169434,52169435,"MCM3",-0.231359626940696,0.0282318491648554
"7704","chr21",47674341,47674342,"MCM3AP",0.22185677301218,0.0210207590242333
"7705","chr8",48873709,48873710,"MCM4",-0.271891629518939,0.00953180823346278
"7706","chr22",35838133,35838134,"MCM5",-0.340413788774185,0.00078755849046833
"7707","chr2",136675207,136675208,"MCM6",-0.238556894256142,0.035436764839486
"7708","chr7",99698395,99698396,"MCM7",-0.220414972090859,0.0218921788353226
"7709","chr10",121632796,121632797,"MCMBP",0.24676690514915,0.010036152693242
"7710","chr19",7587647,7587648,"MCOLN1",-0.22691971561425,0.0156495438619768
"7711","chr1",85462892,85462893,"MCOLN2",-0.424150468370045,1.49461013646817e-05
"7712","chr1",85513607,85513608,"MCOLN3",-0.395471222306096,0.000125190950622575
"7713","chr8",6154237,6154238,"MCPH1-DT",-0.291288033939592,0.00589739164197545
"7714","chr17",79781173,79781174,"MCRIP1",-0.265626490415916,0.00927770830698444
"7715","chr16",692201,692202,"MCRIP2",-0.300251276725023,0.00280751699240972
"7716","chr12",49972416,49972417,"MCRS1",-0.2839744835419,0.00460097874817934
"7717","chr5",94620472,94620473,"MCTP1",-0.277335255743197,0.00321011235609034
"7718","chr15",94404977,94404978,"MCTP2",0.396559133932839,8.31351635597123e-05
"7719","chrX",119737942,119737943,"MCTS1",0.33440285390715,0.000459199175012762
"7720","chr20",30145827,30145828,"MCTS2P",-0.276246081936341,0.00735427634299426
"7721","chr10",74451932,74451933,"MCU",0.21351819156678,0.0295319023597161
"7722","chr4",110481852,110481853,"MCUB",0.275983533258112,0.00322540266898587
"7723","chr6",13767628,13767629,"MCUR1",0.2057474741471,0.0558972356365433
"7724","chr6",41606052,41606053,"MDFI",-0.375437587493029,0.000553002992910153
"7725","chr7",114562295,114562296,"MDFIC",-0.241782117032618,0.0143562150969016
"7726","chr6",37664482,37664483,"MDGA1",-0.350570811377021,0.000349136472816802
"7727","chr14",48145108,48145109,"MDGA2",-0.360671810544173,0.00055648171261607
"7728","chr2",63815363,63815364,"MDH1",-0.358122789126741,0.000316260799291975
"7729","chr7",75694059,75694060,"MDH2",-0.24601873416844,0.0232318270168287
"7730","chr11",46400475,46400476,"MDK",-0.292684011428573,0.0080123677343788
"7731","chr12",68725940,68725941,"MDM1",-0.253164914034164,0.0114616820435772
"7732","chr1",204568907,204568908,"MDM4",-0.25340560303521,0.0127335029371503
"7733","chr6",90524462,90524463,"MDN1",-0.254337913943612,0.00790193915795589
"7734","chr1",23953428,23953429,"MDS2",0.212065653285215,0.0360544227990296
"7735","chr6",84140499,84140500,"ME1",-0.25400178719704,0.0129985695316899
"7736","chr18",48405329,48405330,"ME2",0.209547488049127,0.0336395681418528
"7737","chr11",86382918,86382919,"ME3",0.233843245743218,0.0211501667240674
"7738","chr6",42981609,42981610,"MEA1",-0.238358296114581,0.0175077752051943
"7739","chr1",37980564,37980565,"MEAF6",0.237437308681099,0.010969031820997
"7740","chr16",84516180,84516181,"MEAK7",0.434151762684391,6.40278365269559e-05
"7741","chr3",169386400,169386401,"MECOM",-0.477892172838919,4.33157910673685e-07
"7742","chrX",153362607,153362608,"MECP2",0.444081207515205,9.24275633562999e-06
"7743","chr1",29557328,29557329,"MECR",0.209980217340495,0.0379658340284172
"7744","chr17",37612630,37612631,"MED1",0.242129587756368,0.0222492865158223
"7745","chr5",6362912,6362913,"MED10",-0.287491670918814,0.00429963725958512
"7746","chrX",70338549,70338550,"MED12",0.364645106309965,0.000380016179332636
"7747","chr3",150803060,150803061,"MED12L",-0.228722685165243,0.0352483896221473
"7748","chr17",60215828,60215829,"MED13",-0.286550871361241,0.00561863562779322
"7749","chr12",116715331,116715332,"MED13L",-0.237445819270199,0.0152228759611249
"7750","chr22",20936999,20937000,"MED15",-0.240874276058018,0.0180748424629766
"7751","chr19",891374,891375,"MED16",-0.324161749755098,0.00094297767011307
"7752","chr11",93517919,93517920,"MED17",0.269985957437797,0.00581504523743549
"7753","chr1",28662169,28662170,"MED18",-0.20804809017997,0.0491007292525554
"7754","chr6",41877252,41877253,"MED20",-0.256469667721264,0.00658583556348626
"7755","chr17",38210783,38210784,"MED24",0.236921611480153,0.0188310805246122
"7756","chr19",50337850,50337851,"MED25",0.260152693640119,0.0108937612756725
"7757","chr19",16738470,16738471,"MED26",0.285397105774807,0.00364244418017876
"7758","chr9",134941160,134941161,"MED27",-0.312734032873877,0.00501468410215413
"7759","chr8",118533093,118533094,"MED30",-0.210069225347525,0.0494806766040979
"7760","chr17",6555462,6555463,"MED31",-0.304749897246257,0.00205017019566548
"7761","chr5",156569820,156569821,"MED7",0.21181420216529,0.019174538430636
"7762","chr13",31480545,31480546,"MEDAG",-0.391059670963604,0.000306541732605564
"7763","chr15",100035186,100035187,"MEF2A",-0.381650153964259,0.000403404981112985
"7764","chr19",19283037,19283038,"MEF2B",-0.211817933483466,0.0426655260765766
"7765","chr5",88185015,88185016,"MEF2C",0.224156841308627,0.0123229449542656
"7766","chr1",156470717,156470718,"MEF2D",-0.298826922301588,0.0038099604882362
"7767","chr14",101302514,101302515,"MEG3",-0.31382064659325,0.00195566035614201
"7768","chr14",101363273,101363274,"MEG8",-0.250445225528406,0.0107253527882813
"7769","chr14",101578312,101578313,"MEG9",0.419829925400532,7.02367569713079e-05
"7770","chr5",126626085,126626086,"MEGF10",-0.381086751895216,0.000348439236847324
"7771","chr15",66545667,66545668,"MEGF11",-0.309213841620735,0.00132914770147515
"7772","chr1",3454901,3454902,"MEGF6",0.389064722784955,0.000394596041467275
"7773","chr19",42857946,42857947,"MEGF8",-0.348535021874884,0.000662263216720151
"7774","chr9",123475986,123475987,"MEGF9",-0.209792803254209,0.0381416872712032
"7775","chr22",42092938,42092939,"MEI1",-0.290038532511029,0.00296056014788149
"7776","chr10",15001605,15001606,"MEIG1",-0.213025599759606,0.0382016421503569
"7777","chr16",1922425,1922426,"MEIOB",-0.315659299271345,0.00386737107151152
"7778","chr17",42685866,42685867,"MEIOC",-0.217043217470328,0.0268896551980959
"7779","chr2",66672876,66672877,"MEIS1",-0.425223004299764,3.28637044857066e-06
"7780","chr2",66653999,66654000,"MEIS1-AS3",-0.407267680931711,2.37043701634336e-05
"7781","chr15",37393948,37393949,"MEIS2",-0.374741942461196,8.19862274437253e-05
"7782","chr19",47925463,47925464,"MEIS3",-0.388943916325124,5.82848751988329e-05
"7783","chr17",15690984,15690985,"MEIS3P1",-0.283688587832798,0.00739639218520452
"7784","chr9",36572654,36572655,"MELK",-0.220876682329012,0.0475308050016924
"7785","chr3",196749828,196749829,"MELTF",0.376699131359133,6.35586444674957e-05
"7786","chr3",196733309,196733310,"MELTF-AS1",-0.298583703041024,0.00550890333201565
"7787","chr2",32235018,32235019,"MEMO1",-0.211309859329443,0.0281423841882583
"7788","chr11",64577899,64577900,"MEN1",0.256726753994343,0.00789556220475141
"7789","chr17",41723310,41723311,"MEOX1",-0.406314184887946,3.63605829046896e-05
"7790","chr7",15727127,15727128,"MEOX2",-0.231348158550638,0.0199251928550791
"7791","chr18",29823534,29823535,"MEP1B",0.250662732286724,0.010273507949056
"7792","chr4",88807362,88807363,"MEPE",-0.282826875612343,0.0026323653788016
"7793","chr2",112726179,112726180,"MERTK",0.323912466852511,0.0031790701668615
"7794","chr15",81224288,81224289,"MESD",-0.2692942309868,0.00904719638765644
"7795","chr15",90293480,90293481,"MESP1",-0.316473465735994,0.000756345929822364
"7796","chr15",90319849,90319850,"MESP2",-0.297870637056299,0.00192791473504492
"7797","chr7",130130740,130130741,"MESTIT1",-0.249944903644489,0.0244243623819154
"7798","chr7",116311581,116311582,"MET",-0.418002695223965,6.21109173041192e-05
"7799","chr4",99977877,99977878,"METAP1",-0.257861502218516,0.0152856694147984
"7800","chr2",172827248,172827249,"METAP1D",-0.22982320428627,0.0221146440099529
"7801","chr12",95867985,95867986,"METAP2",0.213548366596424,0.0155072282178925
"7802","chr16",765538,765539,"METRN",-0.313121330708184,0.00135354574854186
"7803","chr17",81037075,81037076,"METRNL",-0.325774900610056,0.00249464352812358
"7804","chr4",119555622,119555623,"METTL14",0.228316784592046,0.0244930097665374
"7805","chr11",28534240,28534241,"METTL15",-0.291686976352078,0.00393303917103915
"7806","chr14",21458409,21458410,"METTL17",0.201741069531869,0.0345588889979832
"7807","chr2",208492004,208492005,"METTL21A",0.277190037831543,0.0106906195000529
"7808","chr13",103344517,103344518,"METTL21C",-0.300292998049947,0.00159055010118247
"7809","chr16",8733866,8733867,"METTL22",-0.268183026754194,0.0115281450315836
"7810","chr17",74722959,74722960,"METTL23",-0.2335355905999,0.0199968963283002
"7811","chr6",110641765,110641766,"METTL24",0.245622138868903,0.0137703247345918
"7812","chr1",156698473,156698474,"METTL25B",-0.248755156457191,0.0156217746539963
"7813","chr16",686349,686350,"METTL26",-0.207248726947508,0.0347755111540666
"7814","chr17",60501438,60501439,"METTL2A",-0.228371372860412,0.0237140327106191
"7815","chr7",128176689,128176690,"METTL2B",-0.231299659786279,0.0353868976695469
"7816","chr14",21979576,21979577,"METTL3",-0.266763030015098,0.0167582972554462
"7817","chr18",2179011,2179012,"METTL4",-0.265687570837947,0.016517343540154
"7818","chr2",170681331,170681332,"METTL5",0.275601824684662,0.0106815145095362
"7819","chr12",51324523,51324524,"METTL7A",0.213088307327913,0.0381435190791736
"7820","chr16",21611360,21611361,"METTL9",-0.268671225032573,0.00921442970495763
"7821","chr1",156051501,156051502,"MEX3A",-0.219327394485338,0.0506160539450492
"7822","chr15",82339229,82339230,"MEX3B",-0.312889531959991,0.00115491407548438
"7823","chr18",48724716,48724717,"MEX3C",-0.295179887626276,0.00450436999605535
"7824","chr19",1567547,1567548,"MEX3D",-0.281923240221726,0.00311712512182976
"7825","chr1",17307200,17307201,"MFAP2",-0.419608342597323,1.88337206126996e-05
"7826","chr4",170947255,170947256,"MFAP3L",-0.316861620356555,0.000834369474610971
"7827","chr2",228190497,228190498,"MFF-DT",0.271826285237015,0.00596324599970051
"7828","chrX",45492279,45492280,"MFFP3",-0.288053455701624,0.00511147336818648
"7829","chr15",89456765,89456766,"MFGE8",-0.258597611418811,0.0118488620689189
"7830","chr8",8750958,8750959,"MFHAS1",-0.311313480358379,0.00522753296725717
"7831","chr1",12021374,12021375,"MFN2",-0.231061439000792,0.0188608377493795
"7832","chr22",37869919,37869920,"MFNG",-0.381841096362414,0.000222237864412287
"7833","chr11",119216729,119216730,"MFRP",-0.254159796399098,0.0115571153874874
"7834","chr3",158519879,158519880,"MFSD1",0.201676814512316,0.0363440923030941
"7835","chr4",2935509,2935510,"MFSD10",-0.262913051535911,0.00647239714758335
"7836","chr19",3551013,3551014,"MFSD12",-0.323328545175015,0.000681348045529675
"7837","chr9",97136850,97136851,"MFSD14B",0.328801489881196,0.000837624080083695
"7838","chr1",40426180,40426181,"MFSD2A",0.246478812738993,0.0160468456815635
"7839","chr2",24233604,24233605,"MFSD2B",0.2687800428643,0.017338961137746
"7840","chr8",145732225,145732226,"MFSD3",0.239509673323857,0.0175353760022332
"7841","chr1",205538007,205538008,"MFSD4A",-0.416259338212778,2.0167246334135e-05
"7842","chr6",111580271,111580272,"MFSD4B",-0.239902319687233,0.022758339056604
"7843","chr12",53645636,53645637,"MFSD5",0.20205789214193,0.0416909716459286
"7844","chr2",191273064,191273065,"MFSD6",0.234180040057308,0.0309933614476838
"7845","chr17",8702218,8702219,"MFSD6L",-0.22659768056516,0.0167785252378198
"7846","chr4",128882828,128882829,"MFSD8",-0.213407061951345,0.047181794149024
"7847","chr2",103321090,103321091,"MFSD9",-0.251351252314957,0.00969796651151064
"7848","chr15",41952336,41952337,"MGA",0.262627430122172,0.00515013519791049
"7849","chr4",140201171,140201172,"MGARP",-0.270372041813058,0.0113172567031925
"7850","chr5",180219396,180219397,"MGAT1",-0.259826907675475,0.00773069512812033
"7851","chr22",39853557,39853558,"MGAT3",-0.247223714895491,0.0122423727609562
"7852","chr2",99422482,99422483,"MGAT4A",-0.387395205646495,0.000124896403904044
"7853","chr5",179233973,179233974,"MGAT4B",-0.231137771544698,0.0220276651893407
"7854","chr1",202810341,202810342,"MGAT4EP",-0.201989578678262,0.049649451056574
"7855","chr17",74881747,74881748,"MGAT5B",-0.392835677543868,6.88962202559451e-05
"7856","chr17",14353068,14353069,"MGC12916",-0.286170642103165,0.00596103286448467
"7857","chr15",62861834,62861835,"MGC15885",-0.202316423910364,0.03663036283065
"7858","chr2",240153617,240153618,"MGC16025",0.400933826402555,1.18287224611384e-05
"7859","chr17",72207652,72207653,"MGC16275",-0.310333550410191,0.00158662277998161
"7860","chr3",192959249,192959250,"MGC2889",-0.278306825566311,0.00552370295252644
"7861","chr3",127532349,127532350,"MGLL",-0.318060282651726,0.00112321725846604
"7862","chr20",17965604,17965605,"MGME1",-0.204620566333725,0.0558310409205383
"7863","chr10",131202344,131202345,"MGMT",0.386022370252399,0.000341222763784118
"7864","chr16",4675377,4675378,"MGRN1",-0.203359657180949,0.0384062544522212
"7865","chr4",140587217,140587218,"MGST2",0.251916530172364,0.00953011042360203
"7866","chr14",39735869,39735870,"MIA2",-0.260665926934746,0.00782975063233793
"7867","chr1",222778242,222778243,"MIA3",-0.336101703950903,0.000427658771814893
"7868","chr22",27053192,27053193,"MIAT",-0.297779743508643,0.00122885176345828
"7869","chr1",1558610,1558611,"MIB2",-0.362367715089076,0.00056253261264738
"7870","chr6",109775161,109775162,"MICAL1",-0.23128407387436,0.0377590150636615
"7871","chr11",12188949,12188950,"MICAL2",-0.330105266210194,0.00158181145419262
"7872","chr22",18348945,18348946,"MICAL3",-0.266639334641723,0.0093826834659513
"7873","chr22",38292487,38292488,"MICALL1",0.262309048368818,0.00520645526782818
"7874","chr7",1406506,1406507,"MICALL2",-0.342534267586898,0.00055547827236276
"7875","chr19",5681219,5681220,"MICOS13",-0.396224895242138,0.000250576560975803
"7876","chr13",22178353,22178354,"MICU2",-0.214991698318594,0.0335092017878756
"7877","chr8",16884876,16884877,"MICU3",-0.296294693178101,0.00305294827738706
"7878","chrX",10588422,10588423,"MID1",0.291935127200876,0.00607613232808757
"7879","chrX",38665168,38665169,"MID1IP1",0.453948203136333,1.63036322874968e-05
"7880","chrX",107069613,107069614,"MID2",0.32544622578819,0.000748788604921834
"7881","chr14",74253439,74253440,"MIDEAS",-0.215582903074244,0.022440198351352
"7882","chr19",1253572,1253573,"MIDN",-0.301527534547492,0.00268751655846113
"7883","chr22",39898154,39898155,"MIEF1",-0.226625261202569,0.0172761683032516
"7884","chr17",18163668,18163669,"MIEF2",-0.221731909972856,0.0193437763817972
"7885","chr17",37886349,37886350,"MIEN1",-0.240403449412041,0.00692324750333828
"7886","chr1",67391144,67391145,"MIER1",0.22438266124796,0.0226920231169273
