"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"715","chr11",118956017,118956018,"HMBS",0.28311546866821,0.170264150538882
"716","chr4",8900180,8900181,"HMX1",0.449591625488597,0.0313688999097239
"717","chr10",47130909,47130910,"HNRNPA1P33",-0.53244215415774,0.0129626408916319
"718","chr2",178075238,178075239,"HNRNPA3",0.566518084403008,0.00920636551360022
"719","chr14",21719142,21719143,"HNRNPC",-0.254983309359674,0.0836792883443403
"720","chr19",39340142,39340143,"HNRNPL",0.378248977733749,0.100089165478829
"721","chr2",38829722,38829723,"HNRNPLL",0.388150477201229,0.100553821812827
"722","chr1",23662470,23662471,"HNRNPR",-0.528949970370923,0.019879849140804
"723","chr1",245027006,245027007,"HNRNPU",0.520327929203138,0.0186759621691475
"724","chr11",62494150,62494151,"HNRNPUL2-BSCL2",-0.387808945698931,0.100879530508262
"725","chr7",27136557,27136558,"HOTAIRM1",0.325422210583089,0.104753395329179
"726","chr7",27244780,27244781,"HOTTIP",0.363884351428512,0.0878418300674462
"727","chr7",27224162,27224163,"HOXA11",0.296428492526298,0.150197316478951
"728","chr7",27141679,27141680,"HOXA2",-0.244358949785497,0.239117927499431
"729","chr7",27187267,27187268,"HOXA6",-0.429082719313275,0.0522595615585925
"730","chr7",27200134,27200135,"HOXA7",-0.505851862452021,0.0193068707827254
"731","chr7",27200948,27200949,"HOXA9",0.258997033504813,0.270184016961034
"732","chr17",46618581,46618582,"HOXB-AS1",-0.276057401812689,0.238740334269252
"733","chr17",46667076,46667077,"HOXB3",-0.355633802816901,0.135100436076843
"734","chr17",46690283,46690284,"HOXB7",0.344764880812278,0.116108505137572
"735","chr17",46696974,46696975,"HOXB8",0.296223958333333,0.192287330041603
"736","chr12",54445097,54445098,"HOXC4",-0.302857172115173,0.207540637328757
"737","chr2",176980826,176980827,"HOXD10",-0.32541789191184,0.173983629728234
"738","chr2",176971353,176971354,"HOXD11",-0.436236297107736,0.0292533563723232
"739","chr2",176962180,176962181,"HOXD12",0.607094155535496,0.0045308110133744
"740","chr2",177025238,177025239,"HOXD3",-0.238048893777014,0.298752319693022
"741","chr2",176988085,176988086,"HOXD9",-0.327724000282868,0.10976369866742
"742","chr2",10444234,10444235,"HPCAL1",0.431477004674814,0.0651003635157136
"743","chr8",21989428,21989429,"HR",0.587703129992573,0.00643014368492385
"744","chr11",534896,534897,"HRAS",0.388150477201229,0.100553821812827
"745","chr20",60794588,60794589,"HRH3",0.335764278874691,0.159903378860324
"746","chr17",13504313,13504314,"HS3ST3A1",-0.378263788155517,0.0908805339960732
"747","chr6",114664389,114664390,"HS3ST5",0.475285876056737,0.0397275473582699
"748","chr2",129075362,129075363,"HS6ST1",0.38763851767677,0.101042347916395
"749","chr8",145515460,145515461,"HSF1",0.377722459195508,0.0755724308703272
"750","chr16",67200367,67200368,"HSF4",-0.678258093413105,0.00141320334713332
"751","chr1",161500594,161500595,"HSPA6",-0.388150477201229,0.100553821812827
"752","chr7",48019039,48019040,"HUS1",0.404212288240347,0.0328946400606753
"753","chr1",43919693,43919694,"HYI",0.636378590498413,0.00339656527572492
"754","chr9",94989742,94989743,"IARS1",0.382534441725389,0.0959917463204741
"755","chr7",8301775,8301776,"ICA1",0.431558422372905,0.0650440836820972
"756","chr19",10401350,10401351,"ICAM5",0.542431648397622,0.013474422289531
"757","chr2",8816911,8816912,"ID2",0.423499780815908,0.0627904340063787
"758","chr1",23881088,23881089,"ID3",-0.261181604904952,0.240371433957721
"759","chr20",2644981,2644982,"IDH3B",0.38763851767677,0.101042347916395
"760","chr9",86237849,86237850,"IDNK",-0.358437375952137,0.10141312298178
"761","chr1",181058768,181058769,"IER5",0.520853742378328,0.018535961836927
"762","chr11",319009,319010,"IFITM3",-0.381928734624858,0.0541798577462622
"763","chr19",39737997,39737998,"IFNL4",-0.241042345276873,0.292534611306121
"764","chr1",24514013,24514014,"IFNLR1",0.401920655559328,0.0515482364330586
"765","chr3",160168183,160168184,"IFT80",-0.241988006981303,0.233646051813965
"766","chr15",65688773,65688774,"IGDCC4",-0.213309848834402,0.380580133206997
"767","chr15",99192501,99192502,"IGF1R",0.2888421215869,0.0924066714289136
"768","chr11",2160024,2160025,"IGF2",0.430864562283318,0.0655248825530103
"769","chr3",185544081,185544082,"IGF2BP2",0.809277221876867,5.09435148260605e-06
"770","chr7",23509114,23509115,"IGF2BP3",0.245362994990989,0.311303448050934
"771","chr7",45960101,45960102,"IGFBP3",0.407976982013904,0.059451050943434
"772","chr19",36232160,36232161,"IGFLR1",0.309797907495444,0.115821206730953
"773","chr22",23864333,23864334,"IGLL1",0.337953014030917,0.0984769453048306
"774","chr22",23243960,23243961,"IGLL5",-0.336726998491704,0.146579625296257
"775","chr3",118753403,118753404,"IGSF11",0.227728167024203,0.253284890923781
"776","chr11",18742932,18742933,"IGSF22",0.464244878214191,0.0452454541728145
"777","chr11",133825319,133825320,"IGSF9B",0.443270607532899,0.0573209400427536
"778","chr3",159706741,159706742,"IL12A",0.259505167457553,0.255965031536376
"779","chr3",190231825,190231826,"IL1RAP",0.433747037540418,0.0237988227528062
"780","chr1",154377895,154377896,"IL6R",0.289472280954948,0.215746281969317
"781","chr3",121741143,121741144,"ILDR1",-0.339439055898094,0.155096529409519
"782","chr14",105179822,105179823,"INF2",-0.386844860583502,0.0832055672848079
"783","chr7",41744823,41744824,"INHBA",0.275743925864021,0.214195346808211
"784","chr2",121103357,121103358,"INHBB",0.633787638423794,0.00357125530488162
"785","chr16",30012691,30012692,"INO80E",0.362450601914322,0.0973714247640279
"786","chr1",38397707,38397708,"INPP5B",0.532872723072303,0.0188183159652345
"787","chr7",155137427,155137428,"INSIG1",0.333575746414341,0.1031958996763
"788","chr2",118944128,118944129,"INSIG2",0.35984549042044,0.130211664197982
"789","chr20",20348482,20348483,"INSM1",-0.290143845955614,0.179276546845908
"790","chr7",1519303,1519304,"INTS1",0.352918637004207,0.138319540709018
"791","chr7",64981766,64981767,"INTS4P2",-0.364261966031386,0.0617678588689649
"792","chr7",2599088,2599089,"IQCE",0.366586561801161,0.122648555281625
"793","chr3",159482449,159482450,"IQCJ-SCHIP1",0.373119792144073,0.0725233016949363
"794","chr7",123174882,123174883,"IQUB",-0.387979598708598,0.100716688416483
"795","chr19",46389577,46389578,"IRF2BP1",0.554858125360895,0.0090360083357522
"796","chr1",234746173,234746174,"IRF2BP2",0.322074777743984,0.0946358899758352
"797","chr6",379704,379705,"IRF4",-0.449332533463229,0.0112179899975133
"798","chr7",128578496,128578497,"IRF5",0.439424345087771,0.0407358648049769
"799","chr16",85936643,85936644,"IRF8",-0.582050210310466,0.0089347667663071
"800","chr2",227656075,227656076,"IRS1",-0.379537246666619,0.0988442771134666
"801","chr5",3595164,3595165,"IRX1",0.363946143752609,0.125572863845617
"802","chr5",2740019,2740020,"IRX2",0.428823163567743,0.0464411611934922
"803","chr16",54325041,54325042,"IRX3",-0.271920686335377,0.170032344536537
"804","chr5",1887422,1887423,"IRX4",0.533746963991773,0.00871348092294866
"805","chr16",54971117,54971118,"IRX5",-0.341101277258505,0.141077330165367
"806","chr16",55358695,55358696,"IRX6",0.297827395318994,0.123737279831667
"807","chr15",89254550,89254551,"ISG20",0.226613978532097,0.350848657575797
"808","chr5",50678934,50678935,"ISL1",0.213995198315127,0.264986539079494
"809","chr19",55964041,55964042,"ISOC2",-0.380067270274996,0.0736288257702641
"810","chr16",47495145,47495146,"ITFG1",0.522301117661025,0.018154915357186
"811","chr3",124606310,124606311,"ITGB5",0.258801932133618,0.270557915037711
"812","chr12",53591880,53591881,"ITGB7",0.248582642825992,0.241482662662094
"813","chr20",3190227,3190228,"ITPA",-0.282172455119314,0.241825716335102
"814","chr14",93565375,93565376,"ITPK1",-0.262369847270091,0.250565369150775
"815","chr1",185287208,185287209,"IVNS1ABP",0.273622973528597,0.195744348853341
"816","chr2",128283946,128283947,"IWS1",0.338067891836378,0.114619323096257
"817","chr19",2097443,2097444,"IZUMO4",0.272007147642147,0.259926521894795
"818","chr20",10653294,10653295,"JAG1",-0.237147666691501,0.328288952601441
"819","chr14",105634073,105634074,"JAG2",0.397891258181481,0.0915815477951538
"820","chr1",65423349,65423350,"JAK1",0.246049537280504,0.206904547798181
"821","chr6",15401114,15401115,"JARID2",-0.270009734953361,0.263580629687622
"822","chr8",143747372,143747373,"JRK",-0.399024267718999,0.0731539039355485
"823","chr11",17756365,17756366,"KCNC1",0.572616800926257,0.00666945507052377
"824","chr18",77568078,77568079,"KCNG2",-0.352667758831207,0.116872406355079
"825","chr14",63512570,63512571,"KCNH5",0.624952110841359,0.00422360583491614
"826","chr3",19189588,19189589,"KCNH8",0.501954805496036,0.0285326029959074
"827","chr11",128695454,128695455,"KCNJ1",0.215977078222273,0.347068816990625
"828","chr1",160040257,160040258,"KCNJ10",0.468920161264907,0.0102894059691251
"829","chr17",21319911,21319912,"KCNJ12",-0.437075239460166,0.0157299363364547
"830","chr17",68031760,68031761,"KCNJ16",0.322609110220624,0.177946674844816
"831","chr17",68165341,68165342,"KCNJ2-AS1",-0.318758375245808,0.170752575293854
"832","chr1",233750454,233750455,"KCNK1",-0.254348863442386,0.241528522194817
"833","chr2",47798970,47798971,"KCNK12",0.338025956561193,0.123893743271125
"834","chr6",39281450,39281451,"KCNK17",-0.612678753264361,0.005289484525544
"835","chr1",215256154,215256155,"KCNK2",0.430760066374447,0.0356083330328768
"836","chr8",140951118,140951119,"KCNK9",-0.436898768323304,0.0420425427442219
"837","chr12",70759727,70759728,"KCNMB4",0.351610774843863,0.118049877158035
"838","chr19",18061719,18061720,"KCNN1",0.518159069880637,0.0192623799210693
"839","chr11",2871299,2871300,"KCNQ1DN",-0.341433270758613,0.110827267947843
"840","chr11",2737418,2737419,"KCNQ1OT1",-0.529386236275177,0.0197595004489241
"841","chr9",138642852,138642853,"KCNT1",0.214505515228163,0.377852189109923
"842","chr8",110986771,110986772,"KCNV1",0.412491437466495,0.0707001731724528
"843","chr17",7739590,7739591,"KDM6B",-0.378676942016667,0.0996743527499023
"844","chr7",139875956,139875957,"KDM7A",0.418944518766281,0.0331507896382652
"845","chr7",139877181,139877182,"KDM7A-DT",0.361030300517695,0.128859151055539
"846","chr14",24899695,24899696,"KHNYN",-0.608512965094277,0.00441240565320329
"847","chr22",45636181,45636182,"KIAA0930",0.502880837299067,0.0104013129126059
"848","chr1",180892834,180892835,"KIAA1614",0.33552949631184,0.160213925679172
"849","chr22",25466022,25466023,"KIAA1671",-0.267211523612793,0.217724508657199
"850","chr14",104674553,104674554,"KIF26A",-0.316021249202365,0.187479944257576
"851","chr1",158038893,158038894,"KIRREL1",-0.371655368763527,0.097138147150412
"852","chr19",36352296,36352297,"KIRREL2",-0.255048914057219,0.264511111900323
"853","chr1",204165790,204165791,"KISS1",-0.226191267712492,0.351772154173262
"854","chr12",88828730,88828731,"KITLG",0.326227443374001,0.0487766801894486
"855","chr14",104160545,104160546,"KLC1",0.320837844686903,0.167823951399988
"856","chr8",103668497,103668498,"KLF10",0.387468314148179,0.101205140469907
"857","chr10",3828278,3828279,"KLF6",0.49142753242322,0.0236694089338193
"858","chr9",73035887,73035888,"KLF9",0.297543753918281,0.190219564313477
"859","chr16",87701786,87701787,"KLHDC4",-0.273327570688954,0.257528492496993
"860","chr1",202896857,202896858,"KLHL12",0.264196428284313,0.274397859302623
"861","chr3",183354078,183354079,"KLHL24",0.449790117944283,0.0533335484023248
"862","chr2",23608493,23608494,"KLHL29",-0.255056798971561,0.218521022951272
"863","chr19",51522011,51522012,"KLK10",0.43414541988278,0.0435040791445978
"864","chr19",51339578,51339579,"KLK15",-0.309490566043657,0.172184680834635
"865","chr7",139168711,139168712,"KLRG2",0.357168339740824,0.133304523147104
"866","chr19",36207355,36207356,"KMT2B",0.555563418621543,0.00726737247472541
"867","chr7",152102080,152102081,"KMT2C",-0.523959800620003,0.000520531621179636
"868","chr7",104654077,104654078,"KMT2E-AS1",0.365631576755661,0.0469274114958965
"869","chr3",160283781,160283782,"KPNA4",-0.349107409878905,0.111283435718459
"870","chr2",88354967,88354968,"KRCC1",0.369875408197918,0.0988763912990093
"871","chr17",39683805,39683806,"KRT19",0.572045312947448,0.00349229276797553
"872","chr21",45969984,45969985,"KRTAP10-2",-0.282280058235178,0.191891988334772
"873","chr11",1715514,1715515,"KRTAP5-6",0.215847550517184,0.37480337874833
"874","chr3",134370182,134370183,"KY",0.470111006528991,0.0422452427198111
"875","chr6",130340568,130340569,"L3MBTL3",0.437788762197769,0.0223817202658547
"876","chr18",7117151,7117152,"LAMA1",0.269916683391171,0.263751640798233
"877","chr18",21337354,21337355,"LAMA3",0.318137836186439,0.159887836699253
"878","chr7",107643593,107643594,"LAMB1",0.296159596729022,0.133625840559134
"879","chr3",182880378,182880379,"LAMP3",0.624017644541827,0.00146196052699054
"880","chr11",71813927,71813928,"LAMTOR1",0.416542372748949,0.0428894614691215
"881","chr2",211341126,211341127,"LANCL1",0.523936831995584,0.0213048767681407
"882","chr5",154136842,154136843,"LARP1",0.499007675288091,0.0180706895536693
"883","chr7",73616910,73616911,"LAT2",0.393625100893009,0.0258179011104262
"884","chr10",102982583,102982584,"LBX1",-0.315533562691383,0.175363076962521
"885","chr3",156544404,156544405,"LEKR1",-0.321730245757379,0.134379522400878
"886","chr12",65564033,65564034,"LEMD3",-0.286264799154581,0.118468658177697
"887","chr19",54663351,54663352,"LENG1",0.462592444325807,0.0173342762143446
"888","chr19",54959740,54959741,"LENG8",-0.388492912624867,0.100228015760957
"889","chr19",54975508,54975509,"LENG9",-0.215544221504776,0.375491264396985
"890","chr7",127881470,127881471,"LEP",-0.206457301295501,0.35661678400489
"891","chr7",2558586,2558587,"LFNG",0.34065917348919,0.111691270353812
"892","chr17",25972302,25972303,"LGALS9",0.522892488498368,0.0180010396976952
"893","chr1",202163282,202163283,"LGR6",-0.310423757603471,0.182840972419662
"894","chr7",103968789,103968790,"LHFPL3",0.387789279360809,0.0745448008634125
"895","chr17",35293394,35293395,"LHX1",0.215259930013645,0.301428452570472
"896","chr9",126778194,126778195,"LHX2",-0.516905508568985,0.0164210557776233
"897","chr1",180200949,180200950,"LHX4",0.4867060883669,0.0252564163901381
"898","chr12",113903557,113903558,"LHX5",0.224903905196602,0.354593258174917
"899","chr22",30642370,30642371,"LIF",0.306536871878114,0.0934953549404408
"900","chr19",54755725,54755726,"LILRB5",0.308098710921526,0.199390593295042
"901","chr7",73498871,73498872,"LIMK1",0.483114323197752,0.0309425944531697
"902","chr2",111211272,111211273,"LIMS3-LOC440895",0.239626198515204,0.194160948937668
"903","chr7",130792256,130792257,"LINC-PINT",0.436632558274237,0.0421821566667478
"904","chr21",46411352,46411353,"LINC00163",-0.271102417685183,0.210843414625038
"905","chr7",65841803,65841804,"LINC00174",-0.349207684708316,0.120758645997686
"906","chr14",106854341,106854342,"LINC00221",-0.429052507705086,0.0255355631762508
"907","chr20",22549142,22549143,"LINC00261",-0.225998266847006,0.277359143574154
"908","chr7",39832730,39832731,"LINC00265",-0.259472764997032,0.132265613749413
"909","chr16",33966238,33966239,"LINC00273",-0.373486812177848,0.0136270107809037
"910","chr2",8449371,8449372,"LINC00299",0.356009985578137,0.103916768739747
"911","chr16",89227110,89227111,"LINC00304",0.207306418348627,0.394442233640389
"912","chr13",91827396,91827397,"LINC00379",-0.235360936956031,0.31783502466607
"913","chr13",107570164,107570165,"LINC00443",0.400186687541908,0.0895551773825736
"914","chr17",71898041,71898042,"LINC00469",0.499338964316895,0.0295065789537339
"915","chr20",47132169,47132170,"LINC00494",-0.288542900139665,0.0673141482381327
"916","chr14",101106695,101106696,"LINC00523",-0.347692341281716,0.144666148094357
"917","chr3",177527058,177527059,"LINC00578",-0.522626681441382,0.0125805986805282
"918","chr14",103686702,103686703,"LINC00605",-0.337996382441969,0.133987655015315
"919","chr3",10780722,10780723,"LINC00606",0.601327398965066,0.00503942605666721
"920","chr20",18774849,18774850,"LINC00653",0.365942296695503,0.123357590148363
"921","chr20",61390982,61390983,"LINC00659",-0.50094165511838,0.0244564120121157
"922","chr10",47151642,47151643,"LINC00842",0.421063245594262,0.0131427357857716
"923","chr3",193987604,193987605,"LINC00887",-0.532379669009172,0.0156717869213972
"924","chr22",46440664,46440665,"LINC00899",0.236284150312281,0.30245553316089
"925","chr4",3588705,3588706,"LINC00955",-0.356526330002223,0.0355290616150546
"926","chr9",132250528,132250529,"LINC00963",0.520853742378328,0.018535961836927
"927","chr11",128737,128738,"LINC01001",-0.278386600204447,0.105374518116407
"928","chr5",6600083,6600084,"LINC01018",-0.411636080969703,0.0799346372476914
"929","chr5",3332823,3332824,"LINC01019",-0.393992445720826,0.0771896401700972
"930","chr20",61670310,61670311,"LINC01056",-0.444329609270572,0.00662971116271931
"931","chr4",13535990,13535991,"LINC01097",-0.34009800383179,0.154245239174003
"932","chr2",881578,881579,"LINC01115",-0.298061818990672,0.215186505574838
"933","chr2",110781836,110781837,"LINC01123",-0.458274460714198,0.031957285824854
"934","chr2",171568791,171568792,"LINC01124",0.3620916407618,0.0820798553685519
"935","chr1",763077,763078,"LINC01128",0.421053661127583,0.0726112669626522
"936","chr1",234914800,234914801,"LINC01132",-0.204633130619988,0.167657939979473
"937","chr1",59250826,59250827,"LINC01135",0.532403438328631,0.0189428864924487
"938","chr1",148176805,148176806,"LINC01138",0.300715048370552,0.197637261967006
"939","chr1",87598319,87598320,"LINC01140",-0.376610551691193,0.076507526347717
"940","chr10",133664433,133664434,"LINC01164",0.249717531837207,0.288326120377891
"941","chr10",134823794,134823795,"LINC01168",-0.356321413430958,0.0190136529687741
"942","chr9",47171461,47171462,"LINC01189",-0.431025558216078,0.0400364216174504
"943","chr15",21230093,21230094,"LINC01193",-0.277171097413648,0.236773575014645
"944","chr8",142318010,142318011,"LINC01300",-0.474071729393489,0.03471085981031
"945","chr22",49412546,49412547,"LINC01310",-0.294629433761903,0.207308788327362
"946","chr1",4222240,4222241,"LINC01346",-0.20607663820843,0.39731563617758
"947","chr18",68894369,68894370,"LINC01541",0.333579622164589,0.0467894994612197
"948","chr8",58121506,58121507,"LINC01606",-0.372958321195997,0.011627570328968
"949","chr1",181287321,181287322,"LINC01699",-0.347687693603265,0.112844558507451
"950","chr3",194631096,194631097,"LINC01968",0.417734677797649,0.0751328663426971
"951","chr3",193720772,193720773,"LINC02026",0.436744879081083,0.0178441146821169
"952","chr5",17594582,17594583,"LINC02111",-0.449125108470239,0.0213552502156128
"953","chr5",6191108,6191109,"LINC02145",-0.331573203635091,0.153252753897797
"954","chr4",3642295,3642296,"LINC02171",-0.395072629522901,0.0941153047891151
"955","chr14",19450102,19450103,"LINC02297",-0.207178446305147,0.342859581619762
"956","chr6",3180420,3180421,"LINC02525",-0.291521254617767,0.225908609326319
"957","chr2",64836810,64836811,"LINC02579",-0.367685682177325,0.101045932440394
"958","chr1",149285353,149285354,"LINC02591",-0.39775322909349,0.00681469734537583
"959","chr17",21562053,21562054,"LINC02693",0.247425165420714,0.22298234877692
"960","chr11",4233364,4233365,"LINC02749",0.351791660189009,0.0780011379943352
"961","chr8",144154773,144154774,"LINC02904",-0.57037686969797,0.00557493491833389
"962","chr9",138290828,138290829,"LINC02907",-0.440898940429344,0.0454376603102498
"963","chr16",51796294,51796295,"LINC02911",0.393187836095877,0.0778501084051176
"964","chr17",73521166,73521167,"LLGL2",0.219989578170944,0.32524678630593
"965","chr1",156052715,156052716,"LMNA",-0.268751349475547,0.204141864050614
"966","chr12",16758634,16758635,"LMO3",0.522680162800709,0.00615383793010814
"967","chr1",87797709,87797710,"LMO4",0.434046483009941,0.0493041265425333
"968","chr1",165261628,165261629,"LMX1A",-0.259014951627089,0.284268027519506
"969","chr9",129375631,129375632,"LMX1B",0.619383500313851,0.00468289679591621
"970","chr7",56890018,56890019,"LOC100130849",-0.662708883025506,0.00198735986215688
"971","chr9",69639423,69639424,"LOC100133920",-0.391874605647978,0.0712791243183161
"972","chr19",36759733,36759734,"LOC100134317",0.529435319309072,0.0163671508973113
"973","chr12",54500345,54500346,"LOC100240734",-0.362598637392896,0.035071464484572
"974","chr2",104803894,104803895,"LOC100287010",-0.34434948269702,0.116577880189894
"975","chr7",62808749,62808750,"LOC100287834",-0.361496930680635,0.0901008284082442
"976","chr5",98746314,98746315,"LOC100289230",0.264045156002901,0.23506717323135
"977","chr2",7571241,7571242,"LOC100506274",-0.341941786859741,0.094318505489748
"978","chr5",982052,982053,"LOC100506688",-0.244726938828251,0.0901242313722907
"979","chr8",12427706,12427707,"LOC100506990",-0.40383925923179,0.0218953717210503
"980","chr19",49522846,49522847,"LOC101059948",0.399718195078815,0.0807873235526794
"981","chr6",170409643,170409644,"LOC154449",-0.294055259899711,0.0309076073684061
"982","chr7",143534531,143534532,"LOC154761",-0.333732911066197,0.0956775005922087
"983","chr7",155967054,155967055,"LOC285889",-0.41921768707483,0.0521290239881517
"984","chr8",1198320,1198321,"LOC286083",-0.462060186579509,0.0402587738125501
"985","chr9",66837981,66837982,"LOC286297",0.322496104373834,0.178107386143321
"986","chr16",33349555,33349556,"LOC390705",-0.399846860688164,0.0387855338396171
"987","chr19",50554480,50554481,"LOC400710",0.623026331098591,0.00334131629974476
"988","chr15",84864541,84864542,"LOC440300",-0.26804476016818,0.103721670136165
"989","chr9",69192699,69192700,"LOC440896",-0.357222700223173,0.0485139052862383
"990","chr7",65235717,65235718,"LOC441242",-0.344946031798459,0.031508171100023
"991","chr7",481230,481231,"LOC442497",0.316720877274591,0.0941345528726676
"992","chr12",282582,282583,"LOC574538",-0.277620396600567,0.210966268851505
"993","chr16",30217370,30217371,"LOC613038",0.319006248346859,0.170401659779188
"994","chr5",175621277,175621278,"LOC643201",-0.333660573414378,0.0827069893254031
"995","chr1",113836847,113836848,"LOC643441",0.259224021710469,0.151950923378772
"996","chr15",21904065,21904066,"LOC646214",-0.374137650495857,0.0189556061001099
"997","chr7",56441297,56441298,"LOC650226",-0.353998418227861,0.00594828639498354
"998","chr1",144994894,144994895,"LOC653513",0.30496695581258,0.039318163769103
"999","chr8",12437177,12437178,"LOC729732",-0.588591907641115,0.00633073985486552
"1000","chr1",137824,137825,"LOC729737",-0.455713735418981,0.0498962720792147
"1001","chr22",46409842,46409843,"LOC730668",0.531390006102709,0.0159028163087517
"1002","chr4",6668395,6668396,"LOC93622",-0.459561733697436,0.0414944527992863
"1003","chr6",161056077,161056078,"LPA",-0.342367497027772,0.0804493939519525
"1004","chr5",1483398,1483399,"LPCAT1",-0.421483556114146,0.0722893135552956
"1005","chr2",14775624,14775625,"LRATD1",0.277009907175412,0.224116762308349
"1006","chr13",47089767,47089768,"LRCH1",0.384088869757922,0.0856159699913761
"1007","chr3",197518711,197518712,"LRCH3",-0.313112145542575,0.191796630644077
"1008","chr7",100182778,100182779,"LRCH4",-0.4563389837235,0.0327828870403021
"1009","chr14",23341311,23341312,"LRP10",0.540413671287776,0.011432838284564
"1010","chr11",68139912,68139913,"LRP5",-0.230237111275793,0.104081861255688
"1011","chr1",53792535,53792536,"LRP8",0.465961665584201,0.0332569793587478
"1012","chr6",53660604,53660605,"LRRC1",0.485771201171622,0.0219062301064147
"1013","chr15",101460013,101460014,"LRRK1",0.511349656303549,0.0252400691102414
"1014","chr1",204653662,204653663,"LRRN2",-0.350717079530639,0.1190520915366
"1015","chr2",91818332,91818333,"LSP1P4",-0.447373473157792,0.00379913863445469
"1016","chr1",148903599,148903600,"LSP1P5",0.446970437241998,0.0055467615956522
"1017","chr19",35740285,35740286,"LSR",0.536791296239973,0.00322883045465292
"1018","chr2",33172272,33172273,"LTBP1",0.465226692342888,0.0252894351991761
"1019","chr14",75078960,75078961,"LTBP2",-0.24411037925958,0.273598732380558
"1020","chr19",41119462,41119463,"LTBP4",-0.342669131449038,0.0801657367194804
"1021","chr15",41804104,41804105,"LTK",0.340763736002751,0.141496672701431
"1022","chr9",12775705,12775706,"LURAP1L",0.320634927515899,0.135786290438905
"1023","chr2",133427251,133427252,"LYPD1",-0.231226150108982,0.313223990103376
"1024","chr1",248905901,248905902,"LYPD8",-0.215072907247278,0.376561509116406
"1025","chr7",2185951,2185952,"MAD1L1",-0.338872120370468,0.0975068546616058
"1026","chr20",39317562,39317563,"MAFB",0.570908858265412,0.00357294129623151
"1027","chr3",184429433,184429434,"MAGEF1",0.387465427276798,0.0914304062013151
"1028","chr3",65985772,65985773,"MAGI1",0.392722857953231,0.0471921116334006
"1029","chr12",10766014,10766015,"MAGOHB",0.370600417861031,0.0981656438300508
"1030","chr20",33171490,33171491,"MAP1LC3A",-0.205505512792792,0.384735962628301
"1031","chr17",21221322,21221323,"MAP2K3",-0.401652921101538,0.00513644676555518
"1032","chr3",185113356,185113357,"MAP3K13",-0.376555609961924,0.00593323992377064
"1033","chr17",43325082,43325083,"MAP3K14-AS1",0.401339572509619,0.0885498851217513
"1034","chr3",183543674,183543675,"MAP6D1",0.225394746231356,0.30110951572202
"1035","chr6",136735183,136735184,"MAP7",0.272657516242569,0.118733530090153
"1036","chr4",156419452,156419453,"MAP9",-0.283569900412972,0.239402076458274
"1037","chr8",144798491,144798492,"MAPK15",0.335272428722351,0.160554423464637
"1038","chr18",48086680,48086681,"MAPK4",0.331696673524064,0.113322294481069
"1039","chr17",43663703,43663704,"MAPK8IP1P2",0.269047352861255,0.136481610999714
"1040","chr2",27193961,27193962,"MAPRE3",0.263020231370432,0.262546038189394
"1041","chr19",12949409,12949410,"MAST1",0.419263060427371,0.0657512689168036
"1042","chr3",192634974,192634975,"MB21D2",0.397851173100916,0.0916172289088211
"1043","chr3",151986512,151986513,"MBNL1",0.4790933521266,0.0178523905343077
"1044","chr2",9144378,9144379,"MBOAT2",0.395593886064618,0.0936429282082158
"1045","chr18",74720673,74720674,"MBP",-0.383861673436812,0.0947479881267385
"1046","chr13",113598351,113598352,"MCF2L",0.456142610756331,0.049654122264933
"1047","chr3",183146344,183146345,"MCF2L2",0.434754619143548,0.062863374797824
"1048","chr6",52172438,52172439,"MCM3",0.234527737064109,0.30616897656118
"1049","chr17",79790644,79790645,"MCRIP1",0.400699537290514,0.04714503173362
"1050","chr12",49962501,49962502,"MCRS1",-0.377530552105755,0.0757332016171287
"1051","chr5",94620361,94620362,"MCTP1",0.684253940740389,0.000444617332091498
"1052","chr7",114562629,114562630,"MDFIC",0.548506839495355,0.00821159128824876
"1053","chr3",169380111,169380112,"MECOM",0.475963168296568,0.029182719667685
"1054","chr1",156470876,156470877,"MEF2D",-0.388150477201229,0.100553821812827
"1055","chr14",101369634,101369635,"MEG8",0.296345251098875,0.21796766194759
"1056","chr14",101645092,101645093,"MEG9",-0.396029659612885,0.0680698170273658
"1057","chr9",123476253,123476254,"MEGF9",0.378819919911895,0.0995360481307768
"1058","chr2",66673239,66673240,"MEIS1",-0.34259272579808,0.151051549135875
"1059","chr2",66653534,66653535,"MEIS1-AS3",-0.558149996371016,0.0130095051884723
"1060","chr15",37390846,37390847,"MEIS2",0.349593150589708,0.110752941322373
"1061","chr3",196756702,196756703,"MELTF",0.479197718395593,0.0178239425764967
"1062","chr11",64577809,64577810,"MEN1",0.532169260424921,0.0190052926353764
"1063","chr2",112655899,112655900,"MERTK",0.511545692594631,0.0106178338577276
"1064","chr15",81281987,81281988,"MESD",0.498866213151927,0.0181085992757521
"1065","chr17",81026676,81026677,"METRNL",0.398317859564115,0.0597687027089379
"1066","chr18",2033493,2033494,"METTL4",-0.284585007681696,0.237651331281914
"1067","chr1",156051285,156051286,"MEX3A",0.256929790121426,0.288300811470343
"1068","chr15",82339746,82339747,"MEX3B",0.558736163453679,0.0104435448653998
"1069","chr8",145735361,145735362,"MFSD3",0.356188803131645,0.0875698975471263
"1070","chr10",130829895,130829896,"MGMT",-0.385234525399509,0.0934739292975166
