,Chr,Start,End
38299,chr10,88730561,88730562
3206048,chr4,62068185,62068186
401544,chr11,2550080,2550081
500370,chr1,149224609,149224610
2136049,chr14,34429879,34429880
552483,chr18,47258178,47258179
667050,chr9,140782577,140782578
640837,chr16,4991230,4991231
2156551,chr8,21488522,21488523
2928708,chr16,1200204,1200205
2119674,chr8,38287397,38287398
3023295,chr19,2295100,2295101
664638,chr8,141068615,141068616
3451925,chr17,74908689,74908690
2534322,chr4,7370115,7370116
635648,chr12,50188767,50188768
306474,chr9,45357084,45357085
710311,chr1,17027409,17027410
2136520,chr14,95331232,95331233
413504,chr16,49499048,49499049
626394,chrX,115005103,115005104
489310,chr8,142374149,142374150
1491168,chr21,9647867,9647868
2128893,chr8,22993352,22993353
35082,chr10,46992018,46992019
2389546,chr16,81041636,81041637
2370495,chr15,80851782,80851783
1339281,chr2,364394,364395
3149823,chr22,37711659,37711660
2618819,chr9,126219681,126219682
312870,chr9,127215940,127215941
2106561,chr17,79006800,79006801
1019566,chr12,132409708,132409709
633120,chr11,1278863,1278864
2461522,chr2,25427409,25427410
290090,chr8,1321561,1321562
2909001,chr15,37172896,37172897
624418,chrX,16737768,16737769
276666,chr7,29845979,29845980
2176399,chr17,74534700,74534701
3070565,chr2,25344611,25344612
2187685,chr5,37834289,37834290
629256,chr1,46247369,46247370
2099514,chr11,57117277,57117278
2119673,chr8,38287391,38287392
290104,chr8,1449132,1449133
2243976,chr2,7023597,7023598
2395547,chr17,934946,934947
2142610,chr17,78898055,78898056
3054616,chr19,46908845,46908846
2479397,chr2,233284661,233284662
2995823,chr17,78864293,78864294
3586494,chr19,691138,691139
298613,chr8,97506232,97506233
24563,chr1,208084005,208084006
513364,chr11,31836075,31836076
2099891,chr11,68125309,68125310
2254872,chr2,113993007,113993008
444578,chr8,46941295,46941296
644711,chr17,78396366,78396367
2161283,chr9,36819790,36819791
2360958,chr14,104889502,104889503
2159435,chr8,142895609,142895610
427595,chr2,240046519,240046520
449659,chrX,134478428,134478429
318783,chrX,18372250,18372251
1591371,chr3,127143518,127143519
306475,chr9,45357100,45357101
2841767,chr12,737164,737165
2542129,chr4,155702775,155702776
2112725,chr22,40058067,40058068
563411,chr2,1625185,1625186
198856,chr20,62272782,62272783
318876,chrX,20009263,20009264
476723,chr21,44282131,44282132
1537610,chr22,46473081,46473082
630443,chr1,209945868,209945869
2266530,chr1,16508512,16508513
2143971,chr19,31822689,31822690
1980115,chr8,144941585,144941586
645153,chr18,7024594,7024595
1759945,chr5,176025721,176025722
360881,chr19,51703549,51703550
2179787,chr2,1652038,1652039
2689806,chr2,148959020,148959021
583384,chr3,44038233,44038234
272318,chr7,159931,159932
791090,chr1,200226511,200226512
3172519,chr3,49752647,49752648
1019565,chr12,132409693,132409694
445774,chr8,145180902,145180903
1460882,chr20,20479193,20479194
3348826,chr9,124990850,124990851
486813,chr7,69935934,69935935
2106643,chr17,80154310,80154311
626395,chrX,115005109,115005110
3236152,chr5,140740814,140740815
2107193,chr18,77331185,77331186
3297695,chr7,105700450,105700451
2182703,chr20,48995623,48995624
562226,chr19,53541125,53541126
500333,chr1,148929873,148929874
493988,chr1,9791314,9791315
2114499,chr4,3366327,3366328
657741,chr4,173942771,173942772
399044,chr10,12376276,12376277
588594,chr3,197321888,197321889
3215260,chr4,174459890,174459891
638642,chr14,102681613,102681614
3230190,chr5,93468357,93468358
2127351,chr18,21284046,21284047
49683,chr11,32355250,32355251
2584080,chr7,52341604,52341605
366254,chr20,30084760,30084761
608835,chr7,45118052,45118053
2956447,chr16,87329470,87329471
398873,chr10,3100241,3100242
3671291,chr9,138110353,138110354
645973,chr19,683586,683587
3340300,chr9,73040249,73040250
2121908,chr1,38511756,38511757
3364656,chr9,140025118,140025119
3180948,chr3,126924120,126924121
2098954,chr10,134499311,134499312
272110,chr6,170402599,170402600
2170598,chr13,25598112,25598113
2697527,chr4,6992752,6992753
1677868,chr4,157468425,157468426
2102471,chr14,70234897,70234898
2595171,chr7,155386971,155386972
181258,chr2,173037532,173037533
2928342,chr16,1128907,1128908
486023,chr7,1907319,1907320
147537,chr19,720941,720942
1480574,chr20,50080644,50080645
3206611,chr4,73960993,73960994
3444497,chr16,89660254,89660255
3013950,chr18,77370022,77370023
1249875,chr17,76139843,76139844
278377,chr7,48075568,48075569
2506225,chr22,37133242,37133243
129376,chr17,41278637,41278638
3174745,chr3,54232888,54232889
1170963,chr16,33966263,33966264
1144560,chr16,544835,544836
619624,chr9,44878745,44878746
404741,chr12,11409724,11409725
2750200,chr1,58628768,58628769
14673,chr1,61549982,61549983
624419,chrX,16737770,16737771
369979,chr22,25789213,25789214
686077,chr4,6273576,6273577
90875,chr14,91723906,91723907
2109617,chr2,66666648,66666649
25308,chr1,214153409,214153410
255350,chr5,175621277,175621278
3501633,chr4,3785946,3785947
1863583,chr7,56439678,56439679
2243148,chr17,79114379,79114380
506036,chr10,24497869,24497870
541734,chr16,84210368,84210369
2126245,chr19,629970,629971
451708,chr1,32198479,32198480
638432,chr14,96521447,96521448
2975591,chr17,32459312,32459313
318738,chrX,16737854,16737855
1928155,chr8,21503978,21503979
1159184,chr16,21551559,21551560
1179234,chr16,55290915,55290916
2112905,chr22,46474776,46474777
2154715,chr7,75617418,75617419
1178335,chr16,53738222,53738223
643774,chr17,46061475,46061476
2793308,chr10,101287654,101287655
3164216,chr3,9023607,9023608
644490,chr17,75587536,75587537
669829,chr10,76433489,76433490
2125955,chr11,134276930,134276931
2979135,chr17,40700137,40700138
2952247,chr16,79392451,79392452
3452901,chr17,78650363,78650364
3124222,chr20,60091472,60091473
711063,chr1,17087071,17087072
48662,chr11,15095631,15095632
167865,chr2,25427325,25427326
2658293,chr20,48683568,48683569
654986,chr3,36874042,36874043
133999,chr17,65820433,65820434
2150364,chr22,32267148,32267149
2112903,chr22,46474736,46474737
1991975,chr9,33264320,33264321
2631780,chrX,39943404,39943405
290036,chr8,876927,876928
523040,chr12,108523756,108523757
647890,chr19,43773225,43773226
2226969,chr16,71523446,71523447
1762337,chr5,178734642,178734643
653395,chr21,46977687,46977688
2228321,chr17,76962093,76962094
492517,chrY,13488271,13488272
496831,chr1,38510231,38510232
2792122,chr10,95860595,95860596
3288315,chr7,56020298,56020299
2212618,chr2,45171642,45171643
2117897,chr7,623691,623692
2426398,chr18,77410108,77410109
3095755,chr2,193758619,193758620
2306086,chr10,134836129,134836130
2508727,chr22,42919245,42919246
170101,chr2,43019685,43019686
1238575,chr17,55581913,55581914
565985,chr2,66672876,66672877
2127183,chr14,95675859,95675860
2212719,chr2,68386742,68386743
688750,chr6,170501323,170501324
2801952,chr10,132634684,132634685
2674643,chr13,113422444,113422445
613412,chr8,11057747,11057748
3000771,chr17,80873333,80873334
679930,chr19,37548069,37548070
710257,chr1,17026503,17026504
2185050,chr3,52322679,52322680
513363,chr11,31836073,31836074
3211866,chr4,138001182,138001183
1331176,chr19,51176539,51176540
538452,chr16,11767124,11767125
1220809,chr17,21530239,21530240
2988469,chr17,71602035,71602036
320475,chrY,13463675,13463676
1153787,chr16,12352124,12352125
3327975,chr8,140946084,140946085
2255183,chr20,33696469,33696470
578398,chr21,45293202,45293203
2219617,chr1,793769,793770
3503208,chr4,38190484,38190485
375072,chr4,852639,852640
2112542,chr22,29661452,29661453
1477164,chr20,46523798,46523799
2149677,chr20,60273466,60273467
3205527,chr4,56202764,56202765
659388,chr5,172271870,172271871
626392,chrX,115005098,115005099
332136,chr11,57097739,57097740
619612,chr9,38741269,38741270
1997045,chr9,66457407,66457408
627310,chrY,10037875,10037876
2858404,chr12,109983559,109983560
2571001,chr6,138200296,138200297
2580121,chr7,6179432,6179433
2028591,chr9,130865693,130865694
14035,chr1,54203814,54203815
2127532,chr21,45923889,45923890
1077632,chr14,69821243,69821244
2994220,chr17,77743782,77743783
195104,chr20,42744553,42744554
2165909,chr10,326378,326379
2855555,chr12,89214216,89214217
3310041,chr8,900076,900077
2653545,chr10,79821096,79821097
2646578,chr16,87712430,87712431
84354,chr14,21560028,21560029
2111537,chr20,44451904,44451905
3148553,chr22,33346545,33346546
3364090,chr9,139872395,139872396
2142300,chr17,74128916,74128917
391240,chr9,131862467,131862468
2100243,chr11,119497241,119497242
3213039,chr4,148151739,148151740
107135,chr16,850567,850568
2632380,chrX,41301893,41301894
619632,chr9,66456491,66456492
2310807,chr11,3148446,3148447
2461491,chr2,25384267,25384268
3254786,chr6,41342565,41342566
504119,chr1,227506913,227506914
2255802,chr4,2286343,2286344
1997065,chr9,66457826,66457827
2578161,chr7,2137027,2137028
2870879,chr13,22864889,22864890
72916,chr12,117103629,117103630
2896302,chr14,93426482,93426483
1317045,chr19,37784408,37784409
2426399,chr18,77410113,77410114
666679,chr9,138059924,138059925
2881743,chr13,112715460,112715461
636799,chr12,133303954,133303955
2991816,chr17,75143207,75143208
2177740,chr19,2285676,2285677
795458,chr1,206973962,206973963
1975100,chr8,140771788,140771789
632969,chr11,378059,378060
524593,chr12,130589151,130589152
1508560,chr21,43146990,43146991
319011,chrX,24483046,24483047
2873522,chr13,35517348,35517349
461853,chr14,105499936,105499937
2185922,chr3,194631070,194631071
414488,chr16,87552025,87552026
562225,chr19,53541123,53541124
1165758,chr16,30379029,30379030
647427,chr19,31956877,31956878
44077,chr10,126849495,126849496
2202486,chr5,171960239,171960240
2629775,chrX,17756607,17756608
2128425,chr19,45121516,45121517
490645,chr9,130254038,130254039
588270,chr3,194080771,194080772
3210775,chr4,121993228,121993229
3131118,chr21,26754834,26754835
611563,chr7,132008901,132008902
393208,chrX,49687485,49687486
2127820,chr9,101666352,101666353
2358107,chr14,96521484,96521485
3527690,chr7,101504330,101504331
2527854,chr3,184854556,184854557
662923,chr7,134962194,134962195
551412,chr18,9994457,9994458
2987847,chr17,70116709,70116710
3282039,chr7,18512257,18512258
3348924,chr9,125591909,125591910
2929990,chr16,1518589,1518590
238658,chr4,121992860,121992861
1144559,chr16,544794,544795
2138531,chr16,875845,875846
1675885,chr4,152809578,152809579
2690676,chr2,233904527,233904528
1106956,chr15,27832984,27832985
2358890,chr14,100784970,100784971
3128953,chr20,62272990,62272991
2121792,chrY,13470215,13470216
325494,chr1,152085380,152085381
2398245,chr17,5403337,5403338
625981,chrX,70712487,70712488
2190333,chr7,596304,596305
920706,chr11,64837412,64837413
485947,chr7,1535632,1535633
376264,chr4,47839904,47839905
364618,chr2,219516621,219516622
3233621,chr5,133130916,133130917
357734,chr19,10515988,10515989
282109,chr7,99517369,99517370
645519,chr18,55104167,55104168
2200791,chr20,61402335,61402336
3430948,chr14,104575459,104575460
2837492,chr11,119206824,119206825
2688202,chr2,27209633,27209634
631951,chr10,88333861,88333862
2184990,chr3,50203621,50203622
3166677,chr3,14555928,14555929
512471,chr11,8705143,8705144
2135393,chr12,124514988,124514989
1152645,chr16,11040397,11040398
2482392,chr2,242212842,242212843
2095459,chr1,3189189,3189190
592146,chr4,101727112,101727113
1201347,chr16,89350068,89350069
2308628,chr11,1021991,1021992
2224297,chr12,130589115,130589116
376541,chr4,85404026,85404027
2513354,chr22,50877165,50877166
3218480,chr5,534101,534102
2709838,chr9,131108808,131108809
1345091,chr2,7100701,7100702
2130858,chr1,228673934,228673935
627143,chrX,153094806,153094807
361468,chr2,467403,467404
538213,chr16,5550217,5550218
1765549,chr6,379535,379536
2498967,chr21,45869883,45869884
2001393,chr9,74579951,74579952
2212444,chr2,9245458,9245459
1216691,chr17,17474143,17474144
544601,chr17,17184051,17184052
2142301,chr17,74128950,74128951
2255581,chr3,47891240,47891241
2962311,chr17,685578,685579
650509,chr2,169659070,169659071
458078,chr12,12355302,12355303
320525,chrY,13488182,13488183
521893,chr12,65515102,65515103
2708495,chr9,14314524,14314525
20712,chr1,156646945,156646946
842991,chr10,42377411,42377412
2250224,chr12,113683991,113683992
2168141,chr11,64642076,64642077
2102775,chr14,102310738,102310739
393409,chrX,119695213,119695214
1999381,chr9,69512190,69512191
679116,chr19,4099545,4099546
2916428,chr15,72736614,72736615
2799290,chr10,125426294,125426295
2359538,chr14,102396533,102396534
3051490,chr19,42091847,42091848
2627038,chr9,139934176,139934177
3355668,chr9,134568125,134568126
2841184,chr11,134246754,134246755
2253525,chr16,11011727,11011728
232127,chr4,6611128,6611129
3211465,chr4,129511273,129511274
2433553,chr19,3313301,3313302
644349,chr17,73492538,73492539
212337,chr22,50623767,50623768
1997063,chr9,66457801,66457802
290091,chr8,1321567,1321568
413634,chr16,55880806,55880807
311869,chr9,116932649,116932650
2662569,chr1,3456733,3456734
943591,chr11,114165769,114165770
1564690,chr3,48609693,48609694
538215,chr16,5550227,5550228
2095571,chr1,7529181,7529182
625980,chrX,70712483,70712484
1185926,chr16,69985435,69985436
2778016,chr10,6057869,6057870
2240310,chr1,71520405,71520406
636584,chr12,125450317,125450318
205538,chr22,23423393,23423394
3065072,chr2,1567277,1567278
454118,chr10,47000420,47000421
3242262,chr5,176120668,176120669
2105682,chr17,27939613,27939614
181220,chr2,172965046,172965047
886100,chr10,132042939,132042940
2461493,chr2,25384383,25384384
3260883,chr6,105199025,105199026
2098662,chr10,115862764,115862765
2828192,chr11,68050344,68050345
1721896,chr5,76097412,76097413
320526,chrY,13488292,13488293
2148750,chr20,6023382,6023383
3078095,chr2,70225997,70225998
1619339,chr3,195672197,195672198
2510416,chr22,46460294,46460295
1518949,chr22,21636115,21636116
174895,chr2,91776310,91776311
306556,chr9,68412612,68412613
796283,chr1,208619839,208619840
114470,chr16,53538754,53538755
205548,chr22,23522229,23522230
2340853,chr12,131303931,131303932
649810,chr2,96774723,96774724
433238,chr3,54518592,54518593
3146476,chr22,27970129,27970130
2213851,chr20,49174417,49174418
3016171,chr19,645962,645963
3141049,chr22,16228755,16228756
2401977,chr17,20800008,20800009
2190368,chr7,949116,949117
2248305,chrX,152787986,152787987
1289121,chr18,76776461,76776462
2615632,chr9,95873967,95873968
2505665,chr22,32531816,32531817
2309010,chr11,1278846,1278847
2166077,chr10,13911017,13911018
2124954,chr3,160168149,160168150
3518308,chr6,107378687,107378688
225687,chr3,156544245,156544246
476518,chr21,37417575,37417576
558453,chr19,30020086,30020087
2177864,chr19,3925413,3925414
325349,chr1,146556806,146556807
2142606,chr17,78860137,78860138
2171356,chr14,29060079,29060080
3329630,chr8,143272006,143272007
2189345,chr6,39196271,39196272
626524,chrX,119149359,119149360
538603,chr16,15807704,15807705
320483,chrY,13470620,13470621
388293,chr8,142942225,142942226
311028,chr9,111157151,111157152
2982040,chr17,46669485,46669486
193715,chr20,33146525,33146526
2924169,chr15,100663758,100663759
328824,chr10,96144862,96144863
632585,chr10,127584959,127584960
367337,chr20,60689857,60689858
1220728,chr17,21514118,21514119
2115732,chr5,44483711,44483712
2957280,chr16,87887053,87887054
1007387,chr12,116138443,116138444
320484,chrY,13470632,13470633
2176490,chr17,76862844,76862845
626822,chrX,136116496,136116497
3137382,chr21,45740590,45740591
2297819,chr10,80873883,80873884
611033,chr7,112758662,112758663
2469113,chr2,102866926,102866927
463410,chr16,1582219,1582220
2681359,chr17,27033334,27033335
3263494,chr6,126069821,126069822
636724,chr12,132293403,132293404
2753815,chr1,95393371,95393372
3302371,chr7,142237848,142237849
2792807,chr10,99359765,99359766
2154130,chr7,5427560,5427561
2736293,chr1,19398227,19398228
3133548,chr21,38918896,38918897
648748,chr2,2699540,2699541
468657,chr18,60278429,60278430
2101264,chr12,123485287,123485288
2835989,chr11,114179364,114179365
2801966,chr10,132697521,132697522
2687112,chr19,50826164,50826165
2117895,chr7,623667,623668
3199965,chr4,7969313,7969314
2716547,chr22,43670648,43670649
413633,chr16,55880796,55880797
2097879,chr10,21682982,21682983
2174728,chr16,88303305,88303306
2176455,chr17,76110238,76110239
370197,chr22,30776039,30776040
1997334,chr9,66493963,66493964
2159034,chr8,141242675,141242676
2737212,chr1,21623929,21623930
2135275,chr12,121456155,121456156
1117198,chr15,52811531,52811532
2099492,chr11,47187198,47187199
467232,chr17,72786453,72786454
2174711,chr16,88122780,88122781
2137892,chr15,78390909,78390910
2133366,chr11,57193033,57193034
1006547,chr12,114739135,114739136
3303277,chr7,148959890,148959891
506033,chr10,24497850,24497851
2472616,chr2,136845781,136845782
174894,chr2,91776306,91776307
3476377,chr2,162284919,162284920
3213045,chr4,148213669,148213670
2952142,chr16,78647500,78647501
3014674,chr18,77724112,77724113
3422178,chr12,132096171,132096172
156062,chr19,18280215,18280216
2916016,chr15,70492133,70492134
2120743,chr9,67900246,67900247
187142,chr2,235861583,235861584
3302209,chr7,140655676,140655677
1610278,chr3,179408645,179408646
112777,chr16,30795743,30795744
2128573,chr3,11583883,11583884
2655945,chr16,86995146,86995147
2239662,chr9,134212146,134212147
587595,chr3,171177952,171177953
3415104,chr11,126619311,126619312
3365829,chr9,140324976,140324977
2156505,chr8,20066981,20066982
3169966,chr3,42706095,42706096
639530,chr15,64791681,64791682
2120500,chr9,3424602,3424603
2119671,chr8,38287380,38287381
2776356,chr10,742858,742859
2226290,chr16,1838655,1838656
692903,chrX,45875830,45875831
2183664,chr22,22931380,22931381
2112701,chr22,39780283,39780284
2117108,chr6,41877252,41877253
302041,chr8,144403236,144403237
2857699,chr12,107318950,107318951
3246838,chr6,2496252,2496253
1867035,chr7,61969520,61969521
1765546,chr6,379473,379474
2711428,chrX,52696559,52696560
2101653,chr13,37427615,37427616
1491566,chr21,9830820,9830821
1518948,chr22,21636110,21636111
2110647,chr2,218794070,218794071
2805329,chr10,135039457,135039458
2461490,chr2,25384264,25384265
2135273,chr12,121456139,121456140
2988444,chr17,71589016,71589017
652529,chr20,61359972,61359973
60867,chr11,126978395,126978396
974317,chr12,28011942,28011943
613712,chr8,17152068,17152069
345091,chr16,3223541,3223542
641779,chr16,73034040,73034041
2864758,chr12,124982608,124982609
3169965,chr3,42706078,42706079
980270,chr12,47629840,47629841
2845038,chr12,11975049,11975050
2986793,chr17,63301353,63301354
2229903,chr19,35822249,35822250
2119672,chr8,38287385,38287386
2393596,chr16,88915258,88915259
3054615,chr19,46908835,46908836
996021,chr12,93100897,93100898
3291437,chr7,73689059,73689060
2230022,chr19,43690197,43690198
1170971,chr16,33966329,33966330
28643,chr1,236156946,236156947
341253,chr14,105102382,105102383
347817,chr16,88701074,88701075
23305,chr1,200839410,200839411
2837232,chr11,118840950,118840951
758166,chr1,110706379,110706380
2121800,chrY,13470896,13470897
642823,chr17,7254887,7254888
1567942,chr3,54373071,54373072
2121806,chrY,13471732,13471733
156449,chr19,18942968,18942969
156450,chr19,18942974,18942975
110921,chr16,21308638,21308639
273732,chr7,4132220,4132221
240820,chr4,160860970,160860971
321837,chr1,3017460,3017461
25293,chr1,213324846,213324847
2704328,chr7,11012967,11012968
467235,chr17,72786473,72786474
36007,chr10,65802007,65802008
49078,chr11,18518141,18518142
2402980,chr17,27934928,27934929
2984447,chr17,55628644,55628645
627316,chrY,13462675,13462676
595494,chr5,55985435,55985436
156446,chr19,18942960,18942961
2084185,chrX,132091163,132091164
3205266,chr4,54672796,54672797
156448,chr19,18942965,18942966
3201261,chr4,9783674,9783675
240008,chr4,147108115,147108116
258994,chr6,7315513,7315514
2287647,chr1,228554199,228554200
2126985,chr1,48177298,48177299
91107,chr14,93206990,93206991
629124,chr1,41922139,41922140
2135440,chr12,125243098,125243099
2110646,chr2,218156901,218156902
656189,chr3,186101133,186101134
2139433,chr16,32338230,32338231
2729865,chr1,6778487,6778488
3012536,chr18,76390356,76390357
129374,chr17,41278581,41278582
2771828,chr1,229274640,229274641
1842355,chr7,6179456,6179457
353731,chr17,80085332,80085333
2634910,chrX,64887690,64887691
385161,chr7,102212906,102212907
1385865,chr2,91777710,91777711
2200274,chr2,127819304,127819305
272005,chr6,170097618,170097619
2147664,chr2,34118046,34118047
3188050,chr3,183765221,183765222
2811538,chr11,2542778,2542779
2184989,chr3,50203617,50203618
2247778,chrX,45875864,45875865
2944238,chr16,48396306,48396307
491179,chr9,137655381,137655382
472777,chr2,43295368,43295369
714347,chr1,19377424,19377425
1670530,chr4,134934068,134934069
58886,chr11,111250131,111250132
2678075,chr16,1738115,1738116
2706134,chr7,141619552,141619553
785992,chr1,181130814,181130815
453260,chr1,228158850,228158851
477634,chr22,30660573,30660574
199609,chr21,9880241,9880242
2440614,chr19,12809962,12809963
424978,chr2,27282095,27282096
2297667,chr10,79470697,79470698
319777,chrX,129116344,129116345
2634323,chrX,54209251,54209252
325231,chr1,115323255,115323256
3297547,chr7,105071436,105071437
3208014,chr4,86416403,86416404
2489287,chr20,46295388,46295389
203562,chr21,47721745,47721746
2115446,chr5,558270,558271
3584841,chr18,9750509,9750510
2465327,chr2,66672660,66672661
3091736,chr2,159584850,159584851
320528,chrY,13488303,13488304
2110242,chr2,128342530,128342531
2176578,chr17,78893702,78893703
2119168,chr7,153995407,153995408
2932498,chr16,2546293,2546294
2253542,chr16,15240496,15240497
396358,chr1,47915854,47915855
2076496,chrX,109246492,109246493
2634325,chrX,54209260,54209261
2492703,chr20,61353941,61353942
2841768,chr12,737175,737176
3376044,chrX,68357116,68357117
407986,chr13,114435943,114435944
1997335,chr9,66493985,66493986
3013335,chr18,77156920,77156921
634457,chr11,73062223,73062224
58898,chr11,111383583,111383584
2182565,chr20,43423188,43423189
3463112,chr19,14307161,14307162
1406870,chr2,133014533,133014534
2399796,chr17,8869907,8869908
2104616,chr16,55358421,55358422
2119675,chr8,38287416,38287417
2866552,chr12,131171305,131171306
2108682,chr19,49222298,49222299
3357846,chr9,136855982,136855983
3308826,chr7,158149675,158149676
889930,chr10,135123856,135123857
568389,chr2,120964369,120964370
2173290,chr16,877559,877560
2688841,chr2,73551516,73551517
2425700,chr18,76561310,76561311
3206663,chr4,74535501,74535502
1968150,chr8,128025442,128025443
1448263,chr2,240420591,240420592
3133549,chr21,38918927,38918928
3288702,chr7,57486910,57486911
392082,chr9,138642667,138642668
211271,chr22,46469942,46469943
3220988,chr5,2391209,2391210
3206664,chr4,74535530,74535531
622362,chr9,133068170,133068171
1992559,chr9,34401370,34401371
2944619,chr16,49714594,49714595
2960436,chr16,89251318,89251319
2935461,chr16,4909785,4909786
626821,chrX,136116473,136116474
3006844,chr18,34900385,34900386
640639,chr16,2656136,2656137
319389,chrX,64887729,64887730
2812224,chr11,2931113,2931114
3154934,chr22,43652899,43652900
2221868,chr10,64903678,64903679
2298073,chr10,82269595,82269596
3396923,chr1,164811058,164811059
2473430,chr2,161125858,161125859
2693081,chr21,47950499,47950500
3453184,chr17,79258780,79258781
2065770,chrX,70711986,70711987
187883,chr2,239147490,239147491
2866206,chr12,130627409,130627410
388292,chr8,142942222,142942223
2869725,chr13,19174028,19174029
688589,chr6,166747096,166747097
408195,chr14,30119668,30119669
2672496,chr12,89156667,89156668
2580122,chr7,6179465,6179466
72917,chr12,117103632,117103633
2778450,chr10,7601077,7601078
2491825,chr20,60595088,60595089
2743646,chr1,36192379,36192380
2127014,chr1,234667310,234667311
691043,chr8,143051262,143051263
2667314,chr10,52299025,52299026
2149970,chr20,62272766,62272767
2376702,chr16,1515536,1515537
483419,chr5,150660996,150660997
2998340,chr17,79763038,79763039
3294724,chr7,98701608,98701609
2242978,chr17,43073260,43073261
3187236,chr3,176973614,176973615
3006607,chr18,33230683,33230684
3345097,chr9,100111316,100111317
1167233,chr16,32290371,32290372
2195382,chr1,205769550,205769551
2174227,chr16,57782588,57782589
631435,chr10,43837823,43837824
2129478,chrY,13489908,13489909
571915,chr2,232290892,232290893
3111370,chr20,10491669,10491670
450326,chr1,1322734,1322735
3190161,chr3,194520912,194520913
927307,chr11,71600682,71600683
2474483,chr2,176006313,176006314
329885,chr10,131989095,131989096
3160130,chr22,49202383,49202384
2157229,chr8,40540897,40540898
2838066,chr11,120393093,120393094
119195,chr16,87898101,87898102
467234,chr17,72786461,72786462
2956854,chr16,87653051,87653052
2790612,chr10,86604406,86604407
3196316,chr4,2852175,2852176
3474715,chr2,118944387,118944388
2122190,chr15,30396032,30396033
2237123,chr6,160554791,160554792
714348,chr1,19377440,19377441
3247631,chr6,4663712,4663713
445402,chr8,143573114,143573115
3037600,chr19,14231243,14231244
3041841,chr19,18507797,18507798
3167053,chr3,16224346,16224347
575527,chr20,44937020,44937021
2675853,chr14,93522233,93522234
469827,chr19,3421235,3421236
3013334,chr18,77156916,77156917
3133106,chr21,38035474,38035475
2065771,chrX,70711997,70711998
2121820,chrY,13488003,13488004
3079889,chr2,74783455,74783456
3212755,chr4,145518239,145518240
578909,chr22,17694389,17694390
353730,chr17,80085324,80085325
3073981,chr2,41912846,41912847
291018,chr8,11537774,11537775
532015,chr14,105028700,105028701
472776,chr2,43295364,43295365
2642967,chrX,153744123,153744124
444871,chr8,94659278,94659279
418121,chr17,76719488,76719489
3254791,chr6,41376904,41376905
3372182,chrX,40375095,40375096
2228580,chr18,20663445,20663446
3199213,chr4,7117957,7117958
2901347,chr14,103623097,103623098
1447903,chr2,240145964,240145965
1339764,chr2,731529,731530
2641710,chrX,152928132,152928133
1514561,chr22,16228747,16228748
2913221,chr15,60257717,60257718
2995615,chr17,78512369,78512370
493365,chr1,3164526,3164527
35214,chr10,49673583,49673584
3262812,chr6,117869436,117869437
2145139,chr19,39003153,39003154
2879621,chr13,100926141,100926142
1339765,chr2,731540,731541
2965273,chr17,3439212,3439213
1503215,chr21,35204592,35204593
3281467,chr7,7763849,7763850
2637347,chrX,107069613,107069614
2898349,chr14,100206699,100206700
817959,chr1,248685532,248685533
2652165,chrX,39943372,39943373
2690936,chr2,242123844,242123845
3020793,chr19,1588449,1588450
2698928,chr4,155297093,155297094
3096588,chr2,202798776,202798777
91489,chr14,95982958,95982959
2659548,chr4,56205391,56205392
252990,chr5,140683436,140683437
3166625,chr3,14446822,14446823
1504777,chr21,37756934,37756935
2473704,chr2,168421100,168421101
148955,chr19,1729912,1729913
663146,chr7,151392009,151392010
2911260,chr15,45389674,45389675
2951189,chr16,73750607,73750608
2774998,chr1,245068266,245068267
645715,chr18,75591758,75591759
3119134,chr20,44937044,44937045
477754,chr22,37456849,37456850
2242517,chr16,23197589,23197590
843020,chr10,42379913,42379914
3082730,chr2,98365363,98365364
299006,chr8,99984702,99984703
2254441,chr19,18887542,18887543
2885272,chr14,23093998,23093999
3270707,chr6,168937527,168937528
384055,chr7,39989239,39989240
773849,chr1,154769247,154769248
633242,chr11,2324965,2324966
1248914,chr17,75143219,75143220
3257621,chr6,57036604,57036605
2252331,chr11,45247912,45247913
3504652,chr4,91626710,91626711
332751,chr11,64597308,64597309
262508,chr6,41376990,41376991
3100570,chr2,228590878,228590879
1004580,chr12,111582183,111582184
2789347,chr10,79171582,79171583
2736239,chr1,19292653,19292654
2287297,chr1,228079224,228079225
1839448,chr7,2513513,2513514
3075088,chr2,45558081,45558082
161390,chr19,46387860,46387861
2830044,chr11,70269995,70269996
1331443,chr19,51360829,51360830
2796715,chr10,115478998,115478999
2703201,chr6,137027586,137027587
155207,chr19,16199541,16199542
2870256,chr13,20994195,20994196
3211622,chr4,132505672,132505673
2140794,chr17,3527317,3527318
2704331,chr7,11012994,11012995
383897,chr7,27283095,27283096
3308960,chr7,158264534,158264535
3019522,chr19,1311555,1311556
348732,chr17,1975539,1975540
649896,chr2,100296727,100296728
107127,chr16,822826,822827
2877744,chr13,84128712,84128713
2696729,chr3,175150812,175150813
3120249,chr20,48515788,48515789
2692116,chr20,59994082,59994083
2915668,chr15,69566574,69566575
496832,chr1,38510236,38510237
238438,chr4,115391492,115391493
176394,chr2,105495765,105495766
3439939,chr16,28913647,28913648
1019567,chr12,132409735,132409736
3310069,chr8,998231,998232
2561241,chr6,3470203,3470204
3135294,chr21,44123285,44123286
2125954,chr11,134276922,134276923
3180043,chr3,125414494,125414495
3232815,chr5,127462719,127462720
3410401,chr11,47193198,47193199
3222506,chr5,8839753,8839754
