,Chr,Start,End
21408,chr1,166853787,166853788
382225,chr6,157738429,157738430
1103493,chr15,21997365,21997366
3119135,chr20,44937047,44937048
2038714,chrM,5821,5822
584140,chr3,50711971,50711972
2656242,chr17,34254215,34254216
2121828,chrY,13488555,13488556
544977,chr17,21253948,21253949
626388,chrX,115004716,115004717
3077650,chr2,66645698,66645699
2180504,chr2,76000337,76000338
642071,chr16,86032467,86032468
597207,chr5,127874062,127874063
3321186,chr8,67279484,67279485
496829,chr1,38510215,38510216
3315931,chr8,29742801,29742802
306027,chr9,36819155,36819156
1743147,chr5,140801054,140801055
2422015,chr18,28681823,28681824
2459612,chr2,9307131,9307132
3176023,chr3,67048272,67048273
506035,chr10,24497859,24497860
413506,chr16,49499061,49499062
649039,chr2,25519160,25519161
2127533,chr21,45923895,45923896
609862,chr7,89748058,89748059
2666126,chr1,232667536,232667537
2155521,chr7,158113782,158113783
2697332,chr4,2155650,2155651
633032,chr11,692927,692928
1246066,chr17,71601505,71601506
3077702,chr2,66672839,66672840
319150,chrX,41782267,41782268
105928,chr15,101420818,101420819
2660187,chr5,154581349,154581350
2203082,chr7,4141768,4141769
710296,chr1,17027138,17027139
2095421,chr1,2791914,2791915
2133440,chr11,61520573,61520574
2773284,chr1,234952432,234952433
510218,chr10,122739198,122739199
685678,chr3,195372952,195372953
3263017,chr6,119361780,119361781
2480584,chr2,239015097,239015098
306558,chr9,68413653,68413654
469573,chr19,1841619,1841620
552612,chr18,53145159,53145160
165251,chr2,468352,468353
510031,chr10,119301828,119301829
532578,chr15,27216012,27216013
577032,chr21,10597191,10597192
685982,chr4,3366298,3366299
1057597,chr13,113654384,113654385
710295,chr1,17027136,17027137
2121530,chr9,138656010,138656011
665088,chr8,145989777,145989778
129402,chr17,41401006,41401007
3183547,chr3,138275533,138275534
2116501,chr5,172717583,172717584
2425137,chr18,74329660,74329661
2836297,chr11,116410016,116410017
451709,chr1,32198487,32198488
3016845,chr19,819690,819691
2923999,chr15,99995333,99995334
238670,chr4,122301724,122301725
2132453,chr10,133799532,133799533
496830,chr1,38510222,38510223
555456,chr19,5802826,5802827
567400,chr2,97483046,97483047
653242,chr21,45790495,45790496
627359,chr1,881421,881422
2193393,chr9,44118432,44118433
2194381,chr9,139471017,139471018
2632548,chrX,43831914,43831915
645532,chr18,56072215,56072216
2167181,chr10,125991820,125991821
249664,chr5,100024811,100024812
2151551,chr4,3526985,3526986
3158487,chr22,47048858,47048859
242326,chr4,185942474,185942475
2144789,chr19,36618396,36618397
506039,chr10,24497881,24497882
376542,chr4,85404032,85404033
613356,chr8,10588946,10588947
3227642,chr5,67483245,67483246
2110667,chr2,219888838,219888839
3232496,chr5,124229157,124229158
2183081,chr21,32839569,32839570
2144595,chr19,36034584,36034585
597113,chr5,123643323,123643324
1945716,chr8,62125333,62125334
2995821,chr17,78864275,78864276
1027879,chr13,31404115,31404116
2168326,chr11,68076024,68076025
889492,chr10,134794498,134794499
2114264,chr3,184122477,184122478
587594,chr3,171177945,171177946
44168,chr10,127584593,127584594
639473,chr15,58814776,58814777
488091,chr7,158716403,158716404
565491,chr2,47796934,47796935
2094415,chrY,10013211,10013212
2174452,chr16,74993426,74993427
669471,chr10,12633378,12633379
2114189,chr3,171177935,171177936
368828,chr21,44803651,44803652
368266,chr21,9825820,9825821
22566,chr1,181130733,181130734
320369,chrX,153775711,153775712
2946193,chr16,56345978,56345979
262668,chr6,41651255,41651256
2679995,chr16,85212131,85212132
629922,chr1,154544709,154544710
1739702,chr5,134582868,134582869
187488,chr2,237476863,237476864
2155129,chr7,129424539,129424540
575529,chr20,44937039,44937040
565962,chr2,66666610,66666611
485547,chr7,392593,392594
489309,chr8,142374118,142374119
215535,chr3,32861364,32861365
647003,chr19,13889562,13889563
863840,chr10,88730555,88730556
2720714,chr1,1164458,1164459
3204416,chr4,41937924,41937925
3079025,chr2,73146400,73146401
1491406,chr21,9825992,9825993
1151003,chr16,8606236,8606237
3077701,chr2,66672734,66672735
2148293,chr2,202771784,202771785
268054,chr6,132270548,132270549
847351,chr10,46968537,46968538
205964,chr22,25816756,25816757
671851,chr11,130039956,130039957
3070107,chr2,23843871,23843872
2222240,chr10,122739175,122739176
593946,chr4,187645960,187645961
543391,chr17,4841854,4841855
3530850,chr8,900097,900098
613357,chr8,10588948,10588949
2910694,chr15,42696163,42696164
3167814,chr3,26838174,26838175
638056,chr14,65654353,65654354
685696,chr3,195515744,195515745
656845,chr4,7969328,7969329
2252644,chr12,4532739,4532740
593944,chr4,187645936,187645937
1821647,chr6,151134742,151134743
412733,chr16,11305215,11305216
325232,chr1,115323267,115323268
325233,chr1,115323269,115323270
627707,chr1,2740675,2740676
3024085,chr19,2719842,2719843
2126212,chr17,75807901,75807902
2112904,chr22,46474742,46474743
2405427,chr17,38935906,38935907
678461,chr18,55847546,55847547
2163943,chr1,33344145,33344146
165245,chr2,468303,468304
494415,chr1,15416965,15416966
432050,chr22,49155108,49155109
25770,chr1,220864027,220864028
2230897,chr2,66673029,66673030
3085149,chr2,111619408,111619409
282770,chr7,100807505,100807506
2589307,chr7,100943653,100943654
3270337,chr6,168497890,168497891
135797,chr17,74534725,74534726
506785,chr10,46992694,46992695
965971,chr12,6882538,6882539
3315932,chr8,29742828,29742829
1491403,chr21,9825964,9825965
1019199,chr12,132061404,132061405
770581,chr1,149224641,149224642
1835455,chr6,170239089,170239090
893594,chr11,2862482,2862483
2634425,chrX,54666175,54666176
2942211,chr16,30762461,30762462
112857,chr16,30918989,30918990
2403794,chr17,32751554,32751555
2591444,chr7,129303882,129303883
35363,chr10,50745833,50745834
2634428,chrX,54666221,54666222
330157,chr10,134735479,134735480
2634426,chrX,54666198,54666199
572090,chr2,233370670,233370671
2162814,chrX,114959540,114959541
547971,chr17,58216500,58216501
2666753,chr10,13934429,13934430
3524118,chr7,29605696,29605697
