,Blood,Brain,Lung,Skin
1761963,1.0,0.0,0.0,0.0
338042,0.0,0.0,0.0,1.0
344542,0.0,0.0,0.0,1.0
637065,1.0,0.0,0.0,0.0
138571,1.0,0.0,0.0,0.0
176751,0.0,0.0,1.0,0.0
1274456,0.0,1.0,0.0,0.0
2133366,1.0,0.0,0.0,0.0
340639,0.0,0.0,0.0,1.0
2166584,1.0,0.0,0.0,0.0
344331,0.0,0.0,0.0,1.0
430190,1.0,0.0,0.0,0.0
360881,1.0,0.0,0.0,0.0
1299333,0.0,1.0,0.0,0.0
337869,0.0,0.0,0.0,1.0
341022,0.0,0.0,0.0,1.0
1278239,0.0,1.0,0.0,0.0
10860,1.0,0.0,0.0,0.0
339795,0.0,0.0,0.0,1.0
244085,0.0,1.0,0.0,0.0
1299005,0.0,1.0,0.0,0.0
337348,0.0,0.0,0.0,1.0
2118142,1.0,0.0,0.0,0.0
336320,0.0,0.0,0.0,1.0
335939,0.0,0.0,0.0,1.0
341071,0.0,0.0,0.0,1.0
1272327,0.0,1.0,0.0,0.0
2483798,1.0,0.0,0.0,0.0
192756,1.0,0.0,0.0,0.0
336300,0.0,0.0,0.0,1.0
2995824,1.0,0.0,0.0,0.0
1267899,0.0,1.0,0.0,0.0
2198729,1.0,0.0,0.0,0.0
1168542,1.0,0.0,0.0,0.0
1273601,0.0,1.0,0.0,0.0
338105,0.0,0.0,0.0,1.0
341288,0.0,0.0,0.0,1.0
341782,0.0,0.0,0.0,1.0
665088,1.0,0.0,0.0,0.0
393411,1.0,0.0,0.0,0.0
645770,1.0,0.0,0.0,0.0
1273180,0.0,1.0,0.0,0.0
339409,0.0,0.0,0.0,1.0
3276802,1.0,0.0,0.0,0.0
184865,0.0,0.0,0.0,1.0
2192437,1.0,0.0,0.0,0.0
221009,0.0,1.0,0.0,0.0
598305,1.0,0.0,0.0,0.0
448678,1.0,0.0,0.0,0.0
2909001,1.0,0.0,0.0,0.0
2117897,1.0,0.0,0.0,0.0
1273850,0.0,1.0,0.0,0.0
451709,1.0,0.0,0.0,0.0
2358107,1.0,0.0,0.0,0.0
3339591,1.0,0.0,0.0,0.0
1273889,0.0,1.0,0.0,0.0
337399,0.0,0.0,0.0,1.0
1284576,0.0,1.0,0.0,0.0
339402,0.0,0.0,0.0,1.0
3207317,1.0,0.0,0.0,0.0
1283854,0.0,1.0,0.0,0.0
342026,0.0,0.0,0.0,1.0
213235,0.0,1.0,0.0,0.0
337815,0.0,0.0,0.0,1.0
340797,0.0,0.0,0.0,1.0
342445,0.0,0.0,0.0,1.0
342816,0.0,0.0,0.0,1.0
338314,0.0,0.0,0.0,1.0
193716,1.0,0.0,0.0,0.0
52731,1.0,0.0,0.0,0.0
645153,1.0,0.0,0.0,0.0
19414,1.0,0.0,0.0,0.0
2125954,1.0,0.0,0.0,0.0
338919,0.0,0.0,0.0,1.0
2130528,1.0,0.0,0.0,0.0
666669,1.0,0.0,0.0,0.0
626392,1.0,0.0,0.0,0.0
340394,0.0,0.0,0.0,1.0
341787,0.0,0.0,0.0,1.0
3476377,1.0,0.0,0.0,0.0
481062,1.0,0.0,0.0,0.0
1282122,0.0,1.0,0.0,0.0
1270015,0.0,1.0,0.0,0.0
303298,1.0,0.0,0.0,0.0
1272898,0.0,1.0,0.0,0.0
337952,0.0,0.0,0.0,1.0
273732,1.0,0.0,0.0,0.0
692727,1.0,0.0,0.0,0.0
3234602,1.0,0.0,0.0,0.0
1272979,0.0,1.0,0.0,0.0
1299625,0.0,1.0,0.0,0.0
344509,0.0,0.0,0.0,1.0
2547,1.0,0.0,0.0,0.0
2340853,1.0,0.0,0.0,0.0
344482,0.0,0.0,0.0,1.0
1290940,0.0,1.0,0.0,0.0
2710617,1.0,0.0,0.0,0.0
336617,0.0,0.0,0.0,1.0
624932,1.0,0.0,0.0,0.0
344757,0.0,0.0,0.0,1.0
291904,1.0,0.0,0.0,0.0
3227642,1.0,0.0,0.0,0.0
1273035,0.0,1.0,0.0,0.0
3327983,1.0,0.0,0.0,0.0
336793,0.0,0.0,0.0,1.0
1647008,0.0,0.0,1.0,0.0
342308,0.0,0.0,0.0,1.0
1281325,0.0,1.0,0.0,0.0
59447,1.0,0.0,0.0,0.0
1299682,0.0,1.0,0.0,0.0
2860577,1.0,0.0,0.0,0.0
344775,0.0,0.0,0.0,1.0
644308,1.0,0.0,0.0,0.0
342852,0.0,0.0,0.0,1.0
338270,0.0,0.0,0.0,1.0
1272453,0.0,1.0,0.0,0.0
363775,1.0,0.0,0.0,0.0
1277769,0.0,1.0,0.0,0.0
337632,0.0,0.0,0.0,1.0
199621,1.0,0.0,0.0,0.0
338989,0.0,0.0,0.0,1.0
2151949,1.0,0.0,0.0,0.0
389000,1.0,0.0,0.0,0.0
337938,0.0,0.0,0.0,1.0
1285218,0.0,1.0,0.0,0.0
2903875,1.0,0.0,0.0,0.0
2877335,1.0,0.0,0.0,0.0
2910512,1.0,0.0,0.0,0.0
393156,1.0,0.0,0.0,0.0
3563355,1.0,0.0,0.0,0.0
338372,0.0,0.0,0.0,1.0
338821,0.0,0.0,0.0,1.0
1285063,0.0,1.0,0.0,0.0
342372,0.0,0.0,0.0,1.0
2776990,1.0,0.0,0.0,0.0
1274949,0.0,1.0,0.0,0.0
2301881,1.0,0.0,0.0,0.0
184857,0.0,0.0,0.0,1.0
338714,0.0,0.0,0.0,1.0
477123,1.0,0.0,0.0,0.0
343420,0.0,0.0,0.0,1.0
340883,0.0,0.0,0.0,1.0
889930,1.0,0.0,0.0,0.0
1273300,0.0,1.0,0.0,0.0
188748,0.0,1.0,0.0,0.0
338733,0.0,0.0,0.0,1.0
2365496,0.0,1.0,0.0,0.0
336277,0.0,0.0,0.0,1.0
338923,0.0,0.0,0.0,1.0
3196316,1.0,0.0,0.0,0.0
1277936,0.0,1.0,0.0,0.0
338538,0.0,0.0,0.0,1.0
343761,0.0,0.0,0.0,1.0
1270869,0.0,1.0,0.0,0.0
2900766,1.0,0.0,0.0,0.0
1280660,0.0,1.0,0.0,0.0
239362,1.0,0.0,0.0,0.0
560463,1.0,0.0,0.0,0.0
1273417,0.0,1.0,0.0,0.0
2866384,1.0,0.0,0.0,0.0
341018,0.0,0.0,0.0,1.0
1269418,0.0,1.0,0.0,0.0
1299829,0.0,1.0,0.0,0.0
339842,0.0,0.0,0.0,1.0
341025,0.0,0.0,0.0,1.0
1287957,0.0,1.0,0.0,0.0
336835,0.0,0.0,0.0,1.0
277803,0.0,1.0,0.0,0.0
2831250,1.0,0.0,0.0,0.0
1270140,0.0,1.0,0.0,0.0
1273871,0.0,1.0,0.0,0.0
340877,0.0,0.0,0.0,1.0
601237,1.0,0.0,0.0,0.0
1272977,0.0,1.0,0.0,0.0
338092,0.0,0.0,0.0,1.0
393450,1.0,0.0,0.0,0.0
338060,0.0,0.0,0.0,1.0
2683941,1.0,0.0,0.0,0.0
1280582,0.0,1.0,0.0,0.0
299006,1.0,0.0,0.0,0.0
1285575,0.0,1.0,0.0,0.0
392200,1.0,0.0,0.0,0.0
1743147,1.0,0.0,0.0,0.0
3254786,1.0,0.0,0.0,0.0
1278614,0.0,1.0,0.0,0.0
2905248,1.0,0.0,0.0,0.0
1280694,0.0,1.0,0.0,0.0
2969360,1.0,0.0,0.0,0.0
1273558,0.0,1.0,0.0,0.0
1278391,0.0,1.0,0.0,0.0
336050,0.0,0.0,0.0,1.0
1278999,0.0,1.0,0.0,0.0
13505460,0.0,0.0,1.0,0.0
341287,0.0,0.0,0.0,1.0
2805945,1.0,0.0,0.0,0.0
2977646,1.0,0.0,0.0,0.0
336340,0.0,0.0,0.0,1.0
336409,0.0,0.0,0.0,1.0
343183,0.0,0.0,0.0,1.0
338426,0.0,0.0,0.0,1.0
2174508,1.0,0.0,0.0,0.0
73851,0.0,0.0,0.0,1.0
336695,0.0,0.0,0.0,1.0
2208577,1.0,0.0,0.0,0.0
1253698,1.0,0.0,0.0,0.0
336965,0.0,0.0,0.0,1.0
1287088,0.0,1.0,0.0,0.0
2157381,1.0,0.0,0.0,0.0
2640116,1.0,0.0,0.0,0.0
1276854,0.0,1.0,0.0,0.0
341485,0.0,0.0,0.0,1.0
335955,0.0,0.0,0.0,1.0
181220,1.0,0.0,0.0,0.0
390756,1.0,0.0,0.0,0.0
3200067,1.0,0.0,0.0,0.0
1285624,0.0,1.0,0.0,0.0
1280136,0.0,1.0,0.0,0.0
341434,0.0,0.0,0.0,1.0
2182705,1.0,0.0,0.0,0.0
1284536,0.0,1.0,0.0,0.0
14770358,0.0,0.0,1.0,0.0
344261,0.0,0.0,0.0,1.0
335997,0.0,0.0,0.0,1.0
1278110,0.0,1.0,0.0,0.0
344690,0.0,0.0,0.0,1.0
1186854,1.0,0.0,0.0,0.0
2104519,1.0,0.0,0.0,0.0
1339765,1.0,0.0,0.0,0.0
341233,0.0,0.0,0.0,1.0
2877732,1.0,0.0,0.0,0.0
344544,0.0,0.0,0.0,1.0
342909,1.0,0.0,0.0,1.0
2100082,1.0,0.0,0.0,0.0
3192051,1.0,0.0,0.0,0.0
337742,0.0,0.0,0.0,1.0
338093,0.0,0.0,0.0,1.0
338490,0.0,0.0,0.0,1.0
458078,1.0,0.0,0.0,0.0
449446,1.0,0.0,0.0,0.0
340160,0.0,0.0,0.0,1.0
478554,1.0,0.0,0.0,0.0
2298,0.0,0.0,1.0,0.0
368860,1.0,0.0,0.0,0.0
1276316,0.0,1.0,0.0,0.0
306490,1.0,0.0,0.0,0.0
510031,1.0,0.0,0.0,0.0
3187236,1.0,0.0,0.0,0.0
336020,0.0,0.0,0.0,1.0
344457,0.0,0.0,0.0,1.0
1284664,0.0,1.0,0.0,0.0
1273562,0.0,1.0,0.0,0.0
343197,0.0,0.0,0.0,1.0
639488,1.0,0.0,0.0,0.0
662923,1.0,0.0,0.0,0.0
1674518,1.0,0.0,0.0,0.0
2104179,1.0,0.0,0.0,0.0
3233621,1.0,0.0,0.0,0.0
319197,1.0,0.0,0.0,0.0
331393,1.0,0.0,0.0,0.0
449945,1.0,0.0,0.0,0.0
1027879,1.0,0.0,0.0,0.0
2658293,1.0,0.0,0.0,0.0
3371241,1.0,0.0,0.0,0.0
344686,0.0,0.0,0.0,1.0
2456831,1.0,0.0,0.0,0.0
1996996,1.0,0.0,0.0,0.0
13505461,0.0,0.0,1.0,0.0
2887365,1.0,0.0,0.0,0.0
320369,1.0,0.0,0.0,0.0
626328,1.0,0.0,0.0,0.0
2554880,1.0,0.0,0.0,0.0
521891,1.0,0.0,0.0,0.0
3311440,1.0,0.0,0.0,0.0
1267861,0.0,1.0,0.0,0.0
11825379,0.0,0.0,1.0,0.0
1289121,1.0,0.0,0.0,0.0
149271,1.0,0.0,0.0,0.0
2904231,1.0,0.0,0.0,0.0
337129,0.0,0.0,0.0,1.0
2801885,1.0,0.0,0.0,0.0
568937,1.0,0.0,0.0,0.0
129400,1.0,0.0,0.0,0.0
2380334,1.0,0.0,0.0,0.0
1285194,0.0,1.0,0.0,0.0
342426,0.0,0.0,0.0,1.0
3257004,1.0,0.0,0.0,0.0
693048,1.0,0.0,0.0,0.0
3055580,1.0,0.0,0.0,0.0
1273533,0.0,1.0,0.0,0.0
343267,0.0,0.0,0.0,1.0
344448,0.0,0.0,0.0,1.0
339047,0.0,0.0,0.0,1.0
2982040,1.0,0.0,0.0,0.0
341215,0.0,0.0,0.0,1.0
1276753,0.0,1.0,0.0,0.0
337588,0.0,0.0,0.0,1.0
625730,1.0,0.0,0.0,0.0
1280472,0.0,1.0,0.0,0.0
336476,0.0,0.0,0.0,1.0
1277017,0.0,1.0,0.0,0.0
585811,1.0,0.0,0.0,0.0
1277079,0.0,1.0,0.0,0.0
338696,0.0,0.0,0.0,1.0
619647,1.0,0.0,0.0,0.0
344650,0.0,0.0,0.0,1.0
185127,1.0,0.0,0.0,0.0
476824,1.0,0.0,0.0,0.0
1285680,0.0,1.0,0.0,0.0
1270025,0.0,1.0,0.0,0.0
1280536,0.0,1.0,0.0,0.0
625318,1.0,0.0,0.0,0.0
1284472,0.0,1.0,0.0,0.0
1276726,0.0,1.0,0.0,0.0
1273237,0.0,1.0,0.0,0.0
1283898,0.0,1.0,0.0,0.0
320352,1.0,0.0,0.0,0.0
3077029,1.0,0.0,0.0,0.0
2117063,1.0,0.0,0.0,0.0
244712,0.0,1.0,0.0,0.0
393160,1.0,0.0,0.0,0.0
336771,0.0,0.0,0.0,1.0
336485,0.0,0.0,0.0,1.0
2171356,1.0,0.0,0.0,0.0
2687115,1.0,0.0,0.0,0.0
1281916,0.0,1.0,0.0,0.0
338634,0.0,0.0,0.0,1.0
1276059,0.0,1.0,0.0,0.0
1283954,0.0,1.0,0.0,0.0
1291418,0.0,1.0,0.0,0.0
13300549,0.0,0.0,1.0,0.0
654545,1.0,0.0,0.0,0.0
1273498,0.0,1.0,0.0,0.0
118629,0.0,0.0,0.0,1.0
1280011,0.0,1.0,0.0,0.0
2930142,1.0,0.0,0.0,0.0
3339589,1.0,0.0,0.0,0.0
1280401,0.0,1.0,0.0,0.0
342627,0.0,0.0,0.0,1.0
2912294,1.0,0.0,0.0,0.0
335999,0.0,0.0,0.0,1.0
337868,0.0,0.0,0.0,1.0
1612550,1.0,0.0,0.0,0.0
2580121,1.0,0.0,0.0,0.0
340029,0.0,0.0,0.0,1.0
473665,1.0,0.0,0.0,0.0
430900,0.0,0.0,1.0,0.0
3016171,1.0,0.0,0.0,0.0
361028,1.0,0.0,0.0,0.0
2095421,1.0,0.0,0.0,0.0
2425167,1.0,0.0,0.0,0.0
669471,1.0,0.0,0.0,0.0
341542,0.0,0.0,0.0,1.0
118611,0.0,0.0,0.0,1.0
2116149,1.0,0.0,0.0,0.0
535368,1.0,0.0,0.0,0.0
398781,1.0,0.0,0.0,0.0
393666,1.0,0.0,0.0,0.0
344634,0.0,0.0,0.0,1.0
339921,0.0,0.0,0.0,1.0
1299626,0.0,1.0,0.0,0.0
344717,0.0,0.0,0.0,1.0
335900,0.0,0.0,0.0,1.0
1273071,0.0,1.0,0.0,0.0
198856,1.0,0.0,0.0,0.0
685696,1.0,0.0,0.0,0.0
1270019,0.0,1.0,0.0,0.0
319014,1.0,0.0,0.0,0.0
506800,1.0,0.0,0.0,0.0
336862,0.0,0.0,0.0,1.0
23320,1.0,0.0,0.0,0.0
1280489,0.0,1.0,0.0,0.0
336929,0.0,0.0,0.0,1.0
584884,1.0,0.0,0.0,0.0
3211139,1.0,0.0,0.0,0.0
3210776,1.0,0.0,0.0,0.0
338840,0.0,0.0,0.0,1.0
419528,1.0,0.0,0.0,0.0
2631456,1.0,0.0,0.0,0.0
344859,0.0,0.0,0.0,1.0
167847,1.0,0.0,0.0,0.0
344916,0.0,0.0,0.0,1.0
2988810,1.0,0.0,0.0,0.0
339831,0.0,0.0,0.0,1.0
497840,1.0,0.0,0.0,0.0
1272225,0.0,1.0,0.0,0.0
1268855,0.0,1.0,0.0,0.0
1274252,0.0,1.0,0.0,0.0
2633972,1.0,0.0,0.0,0.0
338007,0.0,0.0,0.0,1.0
2413139,1.0,0.0,0.0,0.0
1281372,0.0,1.0,0.0,0.0
1273322,0.0,1.0,0.0,0.0
338897,0.0,0.0,0.0,1.0
344382,0.0,0.0,0.0,1.0
344511,0.0,0.0,0.0,1.0
1298968,0.0,1.0,0.0,0.0
1269801,0.0,1.0,0.0,0.0
306474,1.0,0.0,0.0,0.0
890846,1.0,0.0,0.0,0.0
338403,0.0,0.0,0.0,1.0
689111,1.0,0.0,0.0,0.0
1485877,1.0,0.0,0.0,0.0
344004,0.0,0.0,0.0,1.0
442793,1.0,0.0,0.0,0.0
3381307,1.0,0.0,0.0,0.0
386500,1.0,0.0,0.0,0.0
347352,1.0,0.0,0.0,0.0
1274864,0.0,1.0,0.0,0.0
338450,0.0,0.0,0.0,1.0
767310,0.0,1.0,0.0,0.0
203526,1.0,0.0,0.0,0.0
3524117,1.0,0.0,0.0,0.0
338266,0.0,0.0,0.0,1.0
1269633,0.0,1.0,0.0,0.0
2729962,1.0,0.0,0.0,0.0
338780,0.0,0.0,0.0,1.0
337877,0.0,0.0,0.0,1.0
1274235,0.0,1.0,0.0,0.0
1275896,0.0,1.0,0.0,0.0
338712,0.0,0.0,0.0,1.0
2642981,1.0,0.0,0.0,0.0
1269792,0.0,1.0,0.0,0.0
339152,0.0,0.0,0.0,1.0
343403,0.0,0.0,0.0,1.0
58886,1.0,0.0,0.0,0.0
94694,1.0,0.0,0.0,0.0
1491403,1.0,0.0,0.0,0.0
2127183,1.0,0.0,0.0,0.0
337944,0.0,0.0,0.0,1.0
339576,0.0,0.0,0.0,1.0
36007,1.0,0.0,0.0,0.0
339861,0.0,0.0,0.0,1.0
343874,0.0,0.0,0.0,1.0
2105654,1.0,0.0,0.0,0.0
1273810,0.0,1.0,0.0,0.0
341220,0.0,0.0,0.0,1.0
338183,0.0,0.0,0.0,1.0
338793,0.0,0.0,0.0,1.0
339411,0.0,0.0,0.0,1.0
342339,0.0,0.0,0.0,1.0
1273372,0.0,1.0,0.0,0.0
3281787,1.0,0.0,0.0,0.0
449373,1.0,0.0,0.0,0.0
643774,1.0,0.0,0.0,0.0
336026,0.0,0.0,0.0,1.0
1285795,0.0,1.0,0.0,0.0
2735622,1.0,0.0,0.0,0.0
1273298,0.0,1.0,0.0,0.0
3098468,1.0,0.0,0.0,0.0
338383,0.0,0.0,0.0,1.0
14524486,0.0,0.0,1.0,0.0
1270183,0.0,1.0,0.0,0.0
339862,0.0,0.0,0.0,1.0
2644238,1.0,0.0,0.0,0.0
343380,0.0,0.0,0.0,1.0
326073,1.0,0.0,0.0,0.0
3068452,1.0,0.0,0.0,0.0
1292709,0.0,1.0,0.0,0.0
224015,0.0,1.0,0.0,0.0
500178,1.0,0.0,0.0,0.0
1280300,0.0,1.0,0.0,0.0
343200,0.0,0.0,0.0,1.0
234954,1.0,0.0,0.0,0.0
386722,1.0,0.0,0.0,0.0
3308155,1.0,0.0,0.0,0.0
337764,0.0,0.0,0.0,1.0
792238,0.0,1.0,0.0,0.0
1274853,0.0,1.0,0.0,0.0
229612,1.0,0.0,0.0,0.0
339307,0.0,0.0,0.0,1.0
320286,1.0,0.0,0.0,0.0
616469,1.0,0.0,0.0,0.0
714347,1.0,0.0,0.0,0.0
338946,0.0,0.0,0.0,1.0
513362,1.0,0.0,0.0,0.0
3274086,1.0,0.0,0.0,0.0
338717,0.0,0.0,0.0,1.0
1274754,0.0,1.0,0.0,0.0
2934605,1.0,0.0,0.0,0.0
341260,0.0,0.0,0.0,1.0
1287072,0.0,1.0,0.0,0.0
341397,0.0,0.0,0.0,1.0
1283933,0.0,1.0,0.0,0.0
1298890,0.0,1.0,0.0,0.0
191266,1.0,0.0,0.0,0.0
1275058,0.0,1.0,0.0,0.0
345118,0.0,0.0,0.0,1.0
319195,1.0,0.0,0.0,0.0
1285642,0.0,1.0,0.0,0.0
709657,1.0,0.0,0.0,0.0
589808,1.0,0.0,0.0,0.0
335945,0.0,0.0,0.0,1.0
277055,1.0,0.0,0.0,0.0
335869,0.0,0.0,0.0,1.0
2644163,1.0,0.0,0.0,0.0
344732,0.0,0.0,0.0,1.0
344211,0.0,0.0,0.0,1.0
1284457,0.0,1.0,0.0,0.0
345180,0.0,0.0,0.0,1.0
344582,0.0,0.0,0.0,1.0
375072,1.0,0.0,0.0,0.0
2196568,1.0,0.0,0.0,0.0
2102471,1.0,0.0,0.0,0.0
1280810,0.0,1.0,0.0,0.0
1629730,1.0,0.0,0.0,0.0
2328687,1.0,0.0,0.0,0.0
2807605,1.0,0.0,0.0,0.0
14523377,0.0,0.0,1.0,0.0
479523,1.0,0.0,0.0,0.0
1280303,0.0,1.0,0.0,0.0
2458745,1.0,0.0,0.0,0.0
339430,0.0,0.0,0.0,1.0
344053,0.0,0.0,0.0,1.0
339073,0.0,0.0,0.0,1.0
336817,0.0,0.0,0.0,1.0
1273723,0.0,1.0,0.0,0.0
14770357,0.0,0.0,1.0,0.0
338729,0.0,0.0,0.0,1.0
1282212,0.0,1.0,0.0,0.0
1268887,0.0,1.0,0.0,0.0
2835704,1.0,0.0,0.0,0.0
338088,0.0,0.0,0.0,1.0
1274478,0.0,1.0,0.0,0.0
341257,0.0,0.0,0.0,1.0
344293,0.0,0.0,0.0,1.0
1275741,0.0,1.0,0.0,0.0
338491,0.0,0.0,0.0,1.0
1269392,0.0,1.0,0.0,0.0
348236,1.0,0.0,0.0,0.0
344849,0.0,0.0,0.0,1.0
338834,0.0,0.0,0.0,1.0
2113180,1.0,0.0,0.0,0.0
2428848,1.0,0.0,0.0,0.0
2178391,1.0,0.0,0.0,0.0
1274858,0.0,1.0,0.0,0.0
407638,1.0,0.0,0.0,0.0
1284636,0.0,1.0,0.0,0.0
2159846,1.0,0.0,0.0,0.0
1996404,1.0,0.0,0.0,0.0
1274371,0.0,1.0,0.0,0.0
240895,0.0,1.0,0.0,0.0
1280386,0.0,1.0,0.0,0.0
336172,0.0,0.0,0.0,1.0
1275349,0.0,1.0,0.0,0.0
693432,1.0,0.0,0.0,0.0
338413,0.0,0.0,0.0,1.0
661142,1.0,0.0,0.0,0.0
506037,1.0,0.0,0.0,0.0
679919,1.0,0.0,0.0,0.0
625732,1.0,0.0,0.0,0.0
1273070,0.0,1.0,0.0,0.0
641905,1.0,0.0,0.0,0.0
1273058,0.0,1.0,0.0,0.0
2676640,1.0,0.0,0.0,0.0
1277962,0.0,1.0,0.0,0.0
339114,0.0,0.0,0.0,1.0
340861,0.0,0.0,0.0,1.0
1277971,0.0,1.0,0.0,0.0
1298948,0.0,1.0,0.0,0.0
338652,0.0,0.0,0.0,1.0
608513,1.0,0.0,0.0,0.0
2119673,1.0,0.0,0.0,0.0
1298833,0.0,1.0,0.0,0.0
1224948,0.0,1.0,0.0,0.0
2233281,1.0,0.0,0.0,0.0
339787,0.0,0.0,0.0,1.0
338838,0.0,0.0,0.0,1.0
338374,0.0,0.0,0.0,1.0
2597333,1.0,0.0,0.0,0.0
340801,0.0,0.0,0.0,1.0
2188335,1.0,0.0,0.0,0.0
118603,0.0,0.0,0.0,1.0
478553,1.0,0.0,0.0,0.0
82683,1.0,0.0,0.0,0.0
3373035,1.0,0.0,0.0,0.0
2177000,1.0,0.0,0.0,0.0
1279611,0.0,1.0,0.0,0.0
1284514,0.0,1.0,0.0,0.0
467182,1.0,0.0,0.0,0.0
319798,1.0,0.0,0.0,0.0
2638263,1.0,0.0,0.0,0.0
2831229,1.0,0.0,0.0,0.0
2771829,1.0,0.0,0.0,0.0
2298073,1.0,0.0,0.0,0.0
1273368,0.0,1.0,0.0,0.0
255350,1.0,0.0,0.0,0.0
341273,0.0,0.0,0.0,1.0
3439359,1.0,0.0,0.0,0.0
375656,1.0,0.0,0.0,0.0
3335537,1.0,0.0,0.0,0.0
3253624,1.0,0.0,0.0,0.0
1299182,0.0,1.0,0.0,0.0
38299,1.0,0.0,0.0,0.0
2579582,1.0,0.0,0.0,0.0
336647,0.0,0.0,0.0,1.0
3547423,1.0,0.0,0.0,0.0
640646,1.0,0.0,0.0,0.0
338751,0.0,0.0,0.0,1.0
3117024,1.0,0.0,0.0,0.0
2107401,1.0,0.0,0.0,0.0
1269360,0.0,1.0,0.0,0.0
2359538,1.0,0.0,0.0,0.0
1274357,0.0,1.0,0.0,0.0
1278374,0.0,1.0,0.0,0.0
337454,0.0,0.0,0.0,1.0
342380,0.0,0.0,0.0,1.0
338115,0.0,0.0,0.0,1.0
345044,0.0,0.0,0.0,1.0
2128632,1.0,0.0,0.0,0.0
1281908,0.0,1.0,0.0,0.0
337862,0.0,0.0,0.0,1.0
1276488,0.0,1.0,0.0,0.0
318893,1.0,0.0,0.0,0.0
610527,1.0,0.0,0.0,0.0
339216,0.0,0.0,0.0,1.0
650867,1.0,0.0,0.0,0.0
148095,1.0,0.0,0.0,0.0
651200,1.0,0.0,0.0,0.0
7040404,0.0,0.0,1.0,0.0
886502,0.0,0.0,1.0,0.0
338594,0.0,0.0,0.0,1.0
343314,0.0,0.0,0.0,1.0
1279110,0.0,1.0,0.0,0.0
1283051,0.0,1.0,0.0,0.0
344939,0.0,0.0,0.0,1.0
337565,0.0,0.0,0.0,1.0
342850,0.0,0.0,0.0,1.0
3215260,1.0,0.0,0.0,0.0
297072,0.0,0.0,0.0,1.0
2397762,1.0,0.0,0.0,0.0
340050,0.0,0.0,0.0,1.0
277831,0.0,1.0,0.0,0.0
492519,1.0,0.0,0.0,0.0
1274719,0.0,1.0,0.0,0.0
338947,0.0,0.0,0.0,1.0
343410,0.0,0.0,0.0,1.0
2285582,1.0,0.0,0.0,0.0
2212719,1.0,0.0,0.0,0.0
343554,0.0,0.0,0.0,1.0
335951,0.0,0.0,0.0,1.0
2597335,1.0,0.0,0.0,0.0
1273408,0.0,1.0,0.0,0.0
340503,0.0,0.0,0.0,1.0
1273826,0.0,1.0,0.0,0.0
2911260,1.0,0.0,0.0,0.0
336685,0.0,0.0,0.0,1.0
2946876,1.0,0.0,0.0,0.0
97035,1.0,0.0,0.0,0.0
341347,0.0,0.0,0.0,1.0
118597,0.0,0.0,0.0,1.0
2492063,1.0,0.0,0.0,0.0
11825378,0.0,0.0,1.0,0.0
1269745,0.0,1.0,0.0,0.0
14603739,0.0,0.0,1.0,0.0
14602458,0.0,0.0,1.0,0.0
226057,1.0,0.0,0.0,0.0
2229903,1.0,0.0,0.0,0.0
2922494,1.0,0.0,0.0,0.0
3109432,1.0,0.0,0.0,0.0
335969,0.0,0.0,0.0,1.0
1287153,0.0,1.0,0.0,0.0
342643,0.0,0.0,0.0,1.0
41415,1.0,0.0,0.0,0.0
341214,0.0,0.0,0.0,1.0
550825,1.0,0.0,0.0,0.0
683881,1.0,0.0,0.0,0.0
2658280,1.0,0.0,0.0,0.0
2260264,1.0,0.0,0.0,0.0
639473,1.0,0.0,0.0,0.0
339474,0.0,0.0,0.0,1.0
2877344,1.0,0.0,0.0,0.0
336464,0.0,0.0,0.0,1.0
1269709,0.0,1.0,0.0,0.0
342498,0.0,0.0,0.0,1.0
2130585,1.0,0.0,0.0,0.0
336021,0.0,0.0,0.0,1.0
403576,1.0,0.0,0.0,0.0
1274931,0.0,1.0,0.0,0.0
1274282,0.0,1.0,0.0,0.0
339573,0.0,0.0,0.0,1.0
1267830,0.0,1.0,0.0,0.0
1277874,0.0,1.0,0.0,0.0
1270034,0.0,1.0,0.0,0.0
1274697,0.0,1.0,0.0,0.0
9250255,0.0,0.0,1.0,0.0
1283942,0.0,1.0,0.0,0.0
685538,1.0,0.0,0.0,0.0
343098,0.0,0.0,0.0,1.0
1285675,0.0,1.0,0.0,0.0
319409,1.0,0.0,0.0,0.0
342448,0.0,0.0,0.0,1.0
181986,1.0,0.0,0.0,0.0
1273887,0.0,1.0,0.0,0.0
343113,0.0,0.0,0.0,1.0
339695,0.0,0.0,0.0,1.0
2237123,1.0,0.0,0.0,0.0
272219,0.0,0.0,1.0,0.0
338839,0.0,0.0,0.0,1.0
1280054,0.0,1.0,0.0,0.0
1284886,0.0,1.0,0.0,0.0
13311387,0.0,0.0,1.0,0.0
338629,0.0,0.0,0.0,1.0
338700,0.0,0.0,0.0,1.0
339214,0.0,0.0,0.0,1.0
443935,1.0,0.0,0.0,0.0
383897,1.0,0.0,0.0,0.0
338686,0.0,0.0,0.0,1.0
339625,0.0,0.0,0.0,1.0
532598,1.0,0.0,0.0,0.0
1299311,0.0,1.0,0.0,0.0
345179,0.0,0.0,0.0,1.0
440640,1.0,0.0,0.0,0.0
274654,0.0,0.0,1.0,0.0
1278126,0.0,1.0,0.0,0.0
336003,0.0,0.0,0.0,1.0
657452,1.0,0.0,0.0,0.0
1273388,0.0,1.0,0.0,0.0
337806,0.0,0.0,0.0,1.0
