"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"691","chr18",73717636,73717637,"LOC339298",0.28161383974405,6.95303204107542e-05
"692","chr8",65499369,65499370,"LOC401463",-0.224241079190009,0.00167077687991089
"693","chr9",138059924,138059925,"LOC401557",0.313337256426184,8.64229983935646e-06
"694","chr10",42646330,42646331,"LOC441666",-0.411439401045263,2.52682701404424e-09
"695","chr7",392593,392594,"LOC442497",0.338038343322346,1.4314957612461e-06
"696","chr5",175621277,175621278,"LOC643201",-0.26798505140913,0.000158211643651481
"697","chr15",79073064,79073065,"LOC646938",0.252938295031113,0.000373272277723331
"698","chr16",2656136,2656137,"LOC652276",0.234061625407491,0.00102061128236504
"699","chr4",6667751,6667752,"LOC93622",0.395652839918072,1.13035474698777e-08
"700","chr19",36435843,36435844,"LRFN3",0.274162400814811,0.000109575707256745
"701","chr14",42076819,42076820,"LRFN5",-0.277366068562326,9.02554751646456e-05
"702","chr19",4538263,4538264,"LRG1",0.211318127655106,0.00309868165380871
"703","chr3",66633661,66633662,"LRIG1",0.329155998494582,2.78277968368339e-06
"704","chr10",77760762,77760763,"LRMDA",0.291641283175301,3.69297566741407e-05
"705","chr11",68076145,68076146,"LRP5",0.339380459965399,1.29235584326032e-06
"706","chr22",25789213,25789214,"LRP5L",0.275258329552082,0.000102568330668333
"707","chr11",61276493,61276494,"LRRC10B",-0.203945001127996,0.00434030044905575
"708","chr19",18507797,18507798,"LRRC25",0.315496530595542,7.4315908283198e-06
"709","chr17",79984867,79984868,"LRRC45",0.386872822425715,2.51547448228541e-08
"710","chr11",56884430,56884431,"LRRC55",0.232892535594769,0.00108345527129647
"711","chr4",52862092,52862093,"LRRC66",0.263762997612182,0.0002023410516162
"712","chr8",85819151,85819152,"LRRCC1",0.302244523719502,1.84242678263431e-05
"713","chr2",238572403,238572404,"LRRFIP1",0.205836448993834,0.0039850880068289
"714","chr15",101549192,101549193,"LRRK1",0.335295883429335,1.76151723726698e-06
"715","chr3",3841416,3841417,"LRRN1",-0.276924555182533,9.27138871511177e-05
"716","chr20",6023382,6023383,"LRRN4",0.245093826424109,0.000572355842411806
"717","chr9",130254038,130254039,"LRSAM1",0.219456826403732,0.00210859848878803
"718","chr2",91846697,91846698,"LSP1P4",0.302809836504356,1.77400828286012e-05
"719","chr1",148903183,148903184,"LSP1P5",0.264554740145977,0.000193277831779294
"720","chr11",65305947,65305948,"LTBP3",0.275264747207516,0.000102528560642234
"721","chr7",43485108,43485109,"LUARIS",0.20638090762341,0.00388781102335119
"722","chr8",143855804,143855805,"LYNX1",0.295736444268832,2.8323544552888e-05
"723","chr10",30872900,30872901,"LYZL2",-0.252180015981357,0.000389249859536289
"724","chr11",63926324,63926325,"MACROD1",0.223952581883486,0.00169462109805175
"725","chr20",15918077,15918078,"MACROD2",0.312541486654918,9.1339251333285e-06
"726","chr7",1967957,1967958,"MAD1L1",0.346902244763914,7.22143431595469e-07
"727","chr16",79392451,79392452,"MAF",0.28146034945886,7.01940374000075e-05
"728","chr8",144567309,144567310,"MAFA",0.289138614561255,4.33445317498709e-05
"729","chr17",79887703,79887704,"MAFG-DT",0.275820955129956,9.91360926914169e-05
"730","chrX",75648668,75648669,"MAGEE1",0.243049880074573,0.000638368841032911
"731","chr3",184408373,184408374,"MAGEF1",0.252543012447799,0.000381523717175817
"732","chr7",79081573,79081574,"MAGI2-AS3",-0.368729190581239,1.22174871771152e-07
"733","chrX",49012009,49012010,"MAGIX",0.210215757075978,0.0032611017605795
"734","chrX",77151023,77151024,"MAGT1",0.235854679640797,0.000930704684938919
"735","chr6",95834417,95834418,"MANEA",0.282963508566754,6.39425449502999e-05
"736","chr1",232865648,232865649,"MAP10",0.305405718381245,1.48953401814464e-05
"737","chr20",33146521,33146522,"MAP1LC3A",-0.267379077897351,0.000163938928448666
"738","chr19",17838774,17838775,"MAP1S",0.33906820752648,1.3235260985557e-06
"739","chr2",210288935,210288936,"MAP2",-0.36294850792067,1.98142886295315e-07
"740","chr17",21226372,21226373,"MAP2K3",-0.21863614161496,0.00219342664131342
"741","chr6",137027586,137027587,"MAP3K5",0.254431685811754,0.000343569049065226
"742","chr2",27209633,27209634,"MAPRE3",0.282043303257534,6.77044132734816e-05
"743","chr14",65654329,65654330,"MAX",0.253880617076737,0.000354264502355749
"744","chr16",29820434,29820435,"MAZ",0.314738150721694,7.83721085190124e-06
"745","chr3",192623374,192623375,"MB21D2",0.293346158158013,3.30840217650164e-05
"746","chr19",1588449,1588450,"MBD3",0.234008354543741,0.00102340044288594
"747","chr13",97878103,97878104,"MBNL2",0.220988799797245,0.0019581917057465
"748","chrX",21857734,21857735,"MBTPS2",0.225175710931592,0.00159561754767377
"749","chr15",94404977,94404978,"MCTP2",0.350373019765715,5.49227819828694e-07
"750","chr7",114562327,114562328,"MDFIC",-0.242970693873639,0.000641062369078012
"751","chr6",37723518,37723519,"MDGA1",0.30667603061727,1.36660308413483e-05
"752","chr14",47641575,47641576,"MDGA2",0.22589198239411,0.00154012224913015
"753","chr16",84541444,84541445,"MEAK7",0.26246141374474,0.00021810596530594
"754","chr3",169281465,169281466,"MECOM",0.302156294841941,1.85332731156889e-05
"755","chrX",153362607,153362608,"MECP2",0.227355703255271,0.00143216248882681
"756","chr15",99995302,99995303,"MEF2A",0.318053747214013,6.20572440966059e-06
"757","chr14",101539007,101539008,"MEG9",0.333180944998611,2.06432800380078e-06
"758","chr1",3456733,3456734,"MEGF6",0.225975011213348,0.00153380472448496
"759","chr2",66673029,66673030,"MEIS1",-0.424232656493842,7.07845406314114e-10
"760","chr2",66645698,66645699,"MEIS1-AS3",0.325297799389948,3.69050445146035e-06
"761","chr6",110641765,110641766,"METTL24",0.294752724447796,3.01986602186579e-05
"762","chr18",2033506,2033507,"METTL4",0.230456319078967,0.00122597159762137
"763","chr8",145732225,145732226,"MFSD3",0.348440241354663,6.39917928920328e-07
"764","chr17",74908689,74908690,"MGAT5B",0.27143243711407,0.000129027919603221
"765","chr22",18413749,18413750,"MICAL3",0.348771346419319,6.23426874097177e-07
"766","chr7",1507010,1507011,"MICALL2",0.261622611881913,0.000228864069725586
"767","chrX",107068962,107068963,"MID2",0.22576718599141,0.00154966253480323
"768","chr15",79714225,79714226,"MINAR1",0.388952462200413,2.08568586386831e-08
"769","chrX",133306857,133306858,"MIR106A",0.20561709686884,0.00402489478105713
"770","chr17",19249812,19249813,"MIR1180",0.28042736174488,7.48179083233079e-05
"771","chr16",2141754,2141755,"MIR1225",0.226801230925715,0.00147221694159538
"772","chr8",9791607,9791608,"MIR124-1",0.296839903853863,2.6351036149083e-05
"773","chr2",232582237,232582238,"MIR1244-2",0.322408195296317,4.5479809445904e-06
"774","chr20",60576578,60576579,"MIR1257",0.304750851731537,1.55692320351184e-05
"775","chr2",25519160,25519161,"MIR1301",0.363611584029411,1.87542474053472e-07
"776","chr3",44038105,44038106,"MIR138-1",-0.271369801340444,0.000129509979842252
"777","chr7",157438335,157438336,"MIR153-2",0.356151604524163,3.45668967127574e-07
"778","chr10",21683249,21683250,"MIR1915",0.32899025821259,2.81695728928797e-06
"779","chr16",14395631,14395632,"MIR193B",-0.283988103593125,5.99852372096388e-05
"780","chr17",46719324,46719325,"MIR196A1",-0.306634653025397,1.37045131952884e-05
"781","chr14",104575459,104575460,"MIR203A",0.236585053335135,0.000896215954006202
"782","chr7",57431455,57431456,"MIR3147",0.223900352189051,0.0016989709218704
"783","chr16",15240496,15240497,"MIR3180-4",0.20058970015675,0.00504109358505538
"784","chr20",50046108,50046109,"MIR3194",0.232471276515223,0.00110695671345564
"785","chr12",54614381,54614382,"MIR3198-2",0.313842786841772,8.34313038871217e-06
"786","chrX",153247499,153247500,"MIR3202-2",0.254060285752922,0.000350743911697602
"787","chr5",179401761,179401762,"MIR340",0.300314387234855,2.09529932272181e-05
"788","chr11",111383583,111383584,"MIR34B",-0.306287956961641,1.40310041167723e-05
"789","chr21",9825992,9825993,"MIR3648-1",-0.22397190185968,0.00169301465732518
"790","chr22",50058367,50058368,"MIR3667HG",0.276032885648386,9.78713555487346e-05
"791","chr1",17026503,17026504,"MIR3675",0.236776501158249,0.000887372154350926
"792","chr9",137655381,137655382,"MIR3689C",0.350167379960692,5.58258410354767e-07
"793","chr10",132634684,132634685,"MIR378C",0.326360447282288,3.4157316615633e-06
"794","chr2",109762023,109762024,"MIR4265",0.264689693055669,0.000191771283683299
"795","chr2",110090590,110090591,"MIR4266",0.300836546199655,2.02383225489506e-05
"796","chr2",240233168,240233169,"MIR4269",0.221485085562126,0.00191160458870385
"797","chr5",6846634,6846635,"MIR4278",0.204614308093994,0.00421147424538965
"798","chr7",101961742,101961743,"MIR4285",0.349296441173335,5.9810431718119e-07
"799","chr9",96539415,96539416,"MIR4291",0.342284879489402,1.03410799985268e-06
"800","chr14",103007297,103007298,"MIR4309",0.289073306205867,4.35251974423077e-05
"801","chr2",89220227,89220228,"MIR4436A",0.33987713047572,1.2442150453384e-06
"802","chr5",1319283,1319284,"MIR4457",0.367948869080798,1.30487814786341e-07
"803","chr8",143252369,143252370,"MIR4472-1",0.320442615412367,5.23607129925342e-06
"804","chr9",36819790,36819791,"MIR4475",0.306887783672294,1.34706899224025e-05
"805","chr10",12633386,12633387,"MIR4480",0.237655135955286,0.000847804453797167
"806","chr18",53145159,53145160,"MIR4529",-0.202746522175187,0.00457986418172091
"807","chr22",49155108,49155109,"MIR4535",0.244558024746599,0.000589021865269783
"808","chr1",12254819,12254820,"MIR4632",0.289414678061297,4.25886123129435e-05
"809","chr5",8839753,8839754,"MIR4636",0.372366279959784,8.96875118907294e-08
"810","chr7",1907319,1907320,"MIR4655",0.257624465054937,0.000287275195401922
"811","chr12",47529273,47529274,"MIR4698",0.279858269202906,7.74858667313028e-05
"812","chr14",65839593,65839594,"MIR4708",0.300915289060504,2.01325678345553e-05
"813","chr17",78413494,78413495,"MIR4730",0.200999388476292,0.00495040308699874
"814","chr18",46580772,46580773,"MIR4744",0.352694147904884,4.56518223912551e-07
"815","chr3",134168985,134168986,"MIR4788",-0.400858803451854,6.95651627489167e-09
"816","chr3",175150812,175150813,"MIR4789",0.386622837716179,2.57254642446051e-08
"817","chr4",7278500,7278501,"MIR4798",0.285773319522302,5.36344774984957e-05
"818","chr18",13447988,13447989,"MIR5190",0.287176896268599,4.90911189507732e-05
"819","chr2",62507079,62507080,"MIR5192",0.238481363755482,0.000812084319959972
"820","chr14",30119668,30119669,"MIR548AI",0.307587349397659,1.28439621888118e-05
"821","chr6",119361780,119361781,"MIR548B",0.30515207811154,1.51530076472377e-05
"822","chr15",69126503,69126504,"MIR548H4",0.227531137992728,0.00141969839507728
"823","chr16",9324066,9324067,"MIR548X",0.325200738253863,3.71662368073679e-06
"824","chr1",3473366,3473367,"MIR551A",0.233176517881976,0.00106787162135877
"825","chr8",81146038,81146039,"MIR5708",0.349458048155609,5.90510890667217e-07
"826","chr7",158264534,158264535,"MIR595",0.392664602602203,1.48796721127801e-08
"827","chr16",822826,822827,"MIR662",0.281472769420152,7.01401111299144e-05
"828","chr2",133014735,133014736,"MIR663B",-0.236089216105742,0.000919498963193161
"829","chr7",150937592,150937593,"MIR671",0.203988152219851,0.00433188917618151
"830","chrX",153285934,153285935,"MIR718",0.20593645319433,0.00396705779882379
"831","chr1",156406417,156406418,"MIR9-1HG",-0.253668560617006,0.000358461907806104
"832","chr15",89905961,89905962,"MIR9-3",-0.328127670488097,3.00138181537405e-06
"833","chr12",24369831,24369832,"MIR920",0.228570890601661,0.00134784164246307
"834","chr2",176006313,176006314,"MIR933",0.218367747423018,0.00222183477393707
"835","chr19",54487075,54487076,"MIR935",0.329342029451952,2.74488819605672e-06
"836","chr10",130339669,130339670,"MKI67",-0.236494703428237,0.000900417694131412
"837","chr12",6876625,6876626,"MLF2",-0.428618010004633,4.51971987633543e-10
"838","chr19",6269655,6269656,"MLLT1",0.288581989461697,4.4907247093131e-05
"839","chr16",83949339,83949340,"MLYCD",0.281099130895435,7.17795439198162e-05
"840","chrX",135056008,135056009,"MMGT1",0.201423685469337,0.00485802455332981
"841","chr14",23308472,23308473,"MMP14",0.305119581945836,1.51863228386869e-05
"842","chr12",132268188,132268189,"MMP17",0.200354997684149,0.00509371722611182
"843","chr22",27831893,27831894,"MN1",0.287655676000812,4.76259446787345e-05
"844","chr14",102681613,102681614,"MOK",0.308647135027324,1.19468536570596e-05
"845","chr8",57033880,57033881,"MOS",0.313125527454915,8.77059771559136e-06
"846","chrX",134048875,134048876,"MOSPD1",0.229836282338624,0.00126488754952787
"847","chrX",14891515,14891516,"MOSPD2",0.229489143670566,0.00128716626223277
"848","chr4",6611069,6611070,"MRFAP1",0.38052343503621,4.42165786774665e-08
"849","chr11",3242156,3242157,"MRGPRG",0.306455894073771,1.38719457608985e-05
"850","chr8",142484537,142484538,"MROH5",0.306204420674672,1.41107651158615e-05
"851","chr7",56020298,56020299,"MRPS17",0.347245427053474,7.02964191988602e-07
"852","chr17",55740811,55740812,"MRPS23",0.21078230989651,0.00317669052735474
"853","chr5",71507949,71507950,"MRPS27",0.212467750861953,0.00293712755042896
"854","chr17",55628644,55628645,"MSI2",0.272127483447478,0.000123790089941783
"855","chrX",11947764,11947765,"MSL3",0.207055371005435,0.00377027654005612
"856","chrX",64887690,64887691,"MSN",0.231498167169121,0.00116304374309596
"857","chr5",173846170,173846171,"MSX2",-0.200551283143237,0.00504967370953705
"858","chr14",105888808,105888809,"MTA1",0.269100258067913,0.000148156670757661
"859","chr18",8744225,8744226,"MTCL1",0.305263514013176,1.50392874003048e-05
"860","chrX",149737537,149737538,"MTM1",0.264955962860149,0.000188830839880248
"861","chr11",1278846,1278847,"MUC5B",0.238440575198515,0.000813814694979342
"862","chr4",71326400,71326401,"MUC7",0.264368982378205,0.000195369593964818
"863","chr4",2286343,2286344,"MXD4",0.245210040273464,0.000568799008547261
"864","chr17",74674002,74674003,"MXRA7",0.34965709435173,5.81284975315461e-07
"865","chr2",34614498,34614499,"MYADML",0.308884470151936,1.17542471727419e-05
"866","chr17",79900706,79900707,"MYADML2",0.214272582715981,0.00269883559869118
"867","chr2",15940032,15940033,"MYCN",0.276528816404351,9.49706098074706e-05
"868","chr19",50735261,50735262,"MYH14",0.358126153759107,2.94460937651003e-07
"869","chr20",35169981,35169982,"MYL9",-0.262393729885632,0.000218956259610549
"870","chr22",26356451,26356452,"MYO18B",0.295485377374637,2.87913920252214e-05
"871","chr15",52581908,52581909,"MYO5C",0.258478893496316,0.000273736170930725
"872","chr8",2037985,2037986,"MYOM2",0.295795581357136,2.82143944737494e-05
"873","chr2",2274622,2274623,"MYT1L-AS1",0.276515051956575,9.50500208294002e-05
"874","chr13",73152600,73152601,"MZT1",0.25950859024653,0.000258208692937225
"875","chr12",57493091,57493092,"NAB2",0.253930636150351,0.000353281104032888
"876","chr9",138987804,138987805,"NACC2",-0.25072251813075,0.000421755320304208
"877","chr2",71301479,71301480,"NAGK",0.324454148323815,3.92349101986867e-06
"878","chr19",47988444,47988445,"NAPA-AS1",0.309379939342868,1.13615907593793e-05
"879","chr13",35517346,35517347,"NBEA",-0.24854376288094,0.00047506065632908
"880","chr1",16946434,16946435,"NBPF1",0.29100369475726,3.84732702567579e-05
"881","chr17",41278593,41278594,"NBR2",0.417641439269497,1.37264197648903e-09
"882","chr17",3764113,3764114,"NCBP3",0.346594347735433,7.39775509497729e-07
"883","chr6",41342600,41342601,"NCR2",-0.460944647876066,1.34828285277726e-11
"884","chr9",132944044,132944045,"NCS1",0.32327529238773,4.27257727881475e-06
"885","chr4",121993228,121993229,"NDNF",-0.399923780943398,7.594954347052e-09
"886","chr8",134276828,134276829,"NDRG1",0.263774288416775,0.000202209065194719
"887","chr5",149933559,149933560,"NDST1",0.343013167971778,9.77541352169364e-07
"888","chr11",119497241,119497242,"NECTIN1",0.225407348961973,0.00157747402146829
"889","chr3",110789788,110789789,"NECTIN3",-0.278107961614814,8.62615865628653e-05
"890","chr6",11198313,11198314,"NEDD9",0.368679898924402,1.22684583041387e-07
"891","chr15",75641193,75641194,"NEIL1",0.239833462458642,0.000756605683932662
"892","chr15",73334912,73334913,"NEO1",0.233614839240398,0.00104422196580743
"893","chr1",156646945,156646946,"NES",-0.233198647301222,0.00106666594199263
"894","chr10",5502444,5502445,"NET1",0.210264579051008,0.00325374870211551
"895","chr2",233904527,233904528,"NEU2",0.265739250543369,0.000180422846203913
"896","chr5",172095948,172095949,"NEURL1B",0.299361785001006,2.23186212556549e-05
"897","chr4",113432934,113432935,"NEUROG2",-0.27476640349541,0.000105660138938784
"898","chrX",74260025,74260026,"NEXMIF",0.231362588790971,0.00117106160656037
"899","chr18",77225792,77225793,"NFATC1",0.453878078271949,2.99939346132158e-11
"900","chr14",24839756,24839757,"NFATC4",0.223856921915316,0.00170259566341261
"901","chr9",14314555,14314556,"NFIB",-0.412378972747611,2.30554200218184e-09
"902","chr19",3421235,3421236,"NFIC",0.253700613331061,0.000357824516256825
"903","chr1",236156946,236156947,"NID1",0.352416911053576,4.66747826973502e-07
"904","chr12",737175,737176,"NINJ2",0.379746516855502,4.73372714150974e-08
"905","chr15",23032853,23032854,"NIPA2",0.381819793470427,3.94450529160053e-08
"906","chr1",24782317,24782318,"NIPAL3",0.23238593926881,0.0011117741543998
"907","chr20",61877885,61877886,"NKAIN4",0.271593734524552,0.000127794247079971
"908","chr10",101287654,101287655,"NKX2-3",-0.255347267831829,0.000326459199279352
"909","chr4",85420409,85420410,"NKX6-1",-0.38699274311815,2.48853096000901e-08
"910","chr19",3943257,3943258,"NMRK2",0.266880386558056,0.000168796809864328
"911","chr11",114179364,114179365,"NNMT",0.253654484863243,0.000358742147146702
"912","chr20",31053633,31053634,"NOL4L",0.285609195778855,5.41908306272803e-05
"913","chr2",73430084,73430085,"NOTO",-0.230382951110189,0.00123051853394663
"914","chr17",79924068,79924069,"NOTUM",0.284528601271699,5.79915303125361e-05
"915","chr9",140324976,140324977,"NOXA1",0.278963869182849,8.18598999954625e-05
"916","chr17",36371526,36371527,"NPEPPSP1",0.277915138398218,8.72833827798063e-05
"917","chr1",6005653,6005654,"NPHP4",0.288162909541007,4.61186258921027e-05
"918","chr10",129249676,129249677,"NPS",0.260716026993891,0.000241045902750289
"919","chr6",2999638,2999639,"NQO2",-0.377699596809508,5.66067357648478e-08
"920","chr15",96864261,96864262,"NR2F2",-0.289305898235738,4.28849806128937e-05
"921","chr9",127268040,127268041,"NR5A1",0.333580827431516,2.00351307221831e-06
"922","chr7",129303882,129303883,"NRF1",0.236104593998827,0.000918768586418568
"923","chr6",5782370,5782371,"NRN1",0.292221741099901,3.55754441818879e-05
"924","chr9",129184182,129184183,"NRON",0.307865493103356,1.26025316886504e-05
"925","chr2",206551249,206551250,"NRP2",-0.42240568783615,8.51694850354446e-10
"926","chr14",78560056,78560057,"NRXN3",0.301293427796592,1.96319457378866e-05
"927","chr5",176693364,176693365,"NSD1",0.269457284008706,0.000145065935245524
"928","chr10",123732320,123732321,"NSMCE4A",0.299200182653905,2.25584704304642e-05
"929","chr7",72713576,72713577,"NSUN5",0.293073321359081,3.36729840611123e-05
"930","chr12",5383666,5383667,"NTF3",0.286786214137886,5.03179961910652e-05
"931","chr20",61353941,61353942,"NTSR1",0.30349538105447,1.69425954919244e-05
"932","chr14",32181046,32181047,"NUBPL",0.302957979564195,1.75648010939169e-05
"933","chr3",13432140,13432141,"NUP210",0.284678566751381,5.74494953536093e-05
"934","chr11",114522033,114522034,"NXPE2",0.290247911783065,4.03815927658941e-05
"935","chr7",8481596,8481597,"NXPH1",-0.268631886049167,0.000152304643372471
"936","chr1",228554199,228554200,"OBSCN",0.261826276011279,0.000226207462816216
"937","chr4",48885328,48885329,"OCIAD2",0.205971598936486,0.00396073868868125
"938","chr10",50976784,50976785,"OGDHL",0.206760187963824,0.00382131618982838
"939","chr1",114546111,114546112,"OLFML3",0.393201402847082,1.41656233854538e-08
"940","chr19",1729912,1729913,"ONECUT3",0.331748326317606,2.29696583094682e-06
"941","chr11",133252510,133252511,"OPCML",0.295812509847611,2.81832224585055e-05
"942","chr14",20684591,20684592,"OR11H6",0.222683207237545,0.00180326775255424
"943","chr16",3223541,3223542,"OR1F1",0.283106304687459,6.3376685277708e-05
"944","chr1",248685532,248685533,"OR2G6",0.333855097064603,1.96279290932702e-06
"945","chr7",141619552,141619553,"OR9A4",0.247358448113049,0.000506615324367001
"946","chr7",102083251,102083252,"ORAI2",0.21041523376609,0.00323115303318689
"947","chr3",31936556,31936557,"OSBPL10",0.250094115009902,0.000436531376454156
"948","chr20",60834138,60834139,"OSBPL2",0.303526700998085,1.69069834802407e-05
"949","chr22",30660573,30660574,"OSM",0.258695748295224,0.000270395638515296
"950","chr5",38879872,38879873,"OSMR",0.290853138910501,3.884650939832e-05
"951","chr2",19556213,19556214,"OSR1",-0.321922178855898,4.70964215483017e-06
"952","chr8",99960064,99960065,"OSR2",-0.236364652632835,0.000906497540769966
"953","chr1",20204050,20204051,"OTUD3",0.254552636272246,0.000341262040757014
"954","chrX",48814608,48814609,"OTUD5",0.211220161049469,0.00311281368605721
"955","chr14",57272053,57272054,"OTX2",-0.302359633427959,1.82829625058044e-05
"956","chr14",57283557,57283558,"OTX2-AS1",-0.219920677278275,0.00206198470324433
"957","chr12",29542574,29542575,"OVCH1-AS1",0.263885473168409,0.000200913624667919
"958","chr19",36579164,36579165,"OVOL3",0.349073396594262,6.08738030295885e-07
"959","chr8",101831511,101831512,"PABPC1",0.270695989715728,0.000134803391190623
"960","chrX",55369334,55369335,"PAGE3",0.345661645744597,7.95734012986819e-07
"961","chr12",103311143,103311144,"PAH",-0.258290713842569,0.000276666035801368
"962","chr10",135195081,135195082,"PAOX",0.330168068037343,2.58249150101152e-06
"963","chr15",69566574,69566575,"PAQR5",0.227657398527686,0.00141078946317976
"964","chr5",50264873,50264874,"PARP8",-0.306243263582898,1.40736244321689e-05
"965","chr22",44472783,44472784,"PARVB",0.250668010173218,0.000423018408268725
"966","chr20",21695628,21695629,"PAX1",-0.344148291032858,8.95227504236512e-07
"967","chr10",102572458,102572459,"PAX2",0.209031844009546,0.00344407196029294
"968","chr2",223177012,223177013,"PAX3",-0.218404025870549,0.00221797543521467
"969","chr11",31836070,31836071,"PAX6-AS1",-0.27591333580917,9.85829223194801e-05
"970","chr1",18977026,18977027,"PAX7",0.244531443061618,0.00058986023935372
"971","chr2",113993046,113993047,"PAX8-AS1",0.261925505736838,0.000224923534881891
"972","chr8",128025442,128025443,"PCAT1",0.244408290644472,0.000593758809938353
"973","chr19",42007360,42007361,"PCAT19",0.333731270837944,1.9810784532895e-06
"974","chr2",70225997,70225998,"PCBP1-AS1",0.295366626248801,2.90152073899603e-05
"975","chr13",100926141,100926142,"PCCA",0.24572923015657,0.000553156746487464
"976","chr4",132505672,132505673,"PCDH10",0.234220605920204,0.00101232881551181
"977","chr13",58206207,58206208,"PCDH17",-0.415935812359572,1.62546981649647e-09
"978","chr4",138001182,138001183,"PCDH18",0.332050876200057,2.2458464079651e-06
"979","chrX",99663429,99663430,"PCDH19",0.21383734944676,0.00275463795386447
"980","chr13",67974607,67974608,"PCDH9",0.269965574408655,0.000140769523652237
"981","chr5",140865448,140865449,"PCDHGC4",0.276506567201487,9.5099002787485e-05
"982","chr9",78507381,78507382,"PCSK5",-0.209498798446185,0.00337082625307304
"983","chr15",101975267,101975268,"PCSK6",0.285617868617367,5.4161295854715e-05
"984","chr2",242802169,242802170,"PDCD1",0.236929454413462,0.000880364339624431
"985","chr5",1619714,1619715,"PDCD6P1",0.208954134120952,0.00345639995915659
"986","chr2",178627806,178627807,"PDE11A",0.35199085224826,4.82897448867309e-07
"987","chr4",571620,571621,"PDE6B",-0.262436092755926,0.000218423705393845
"988","chr7",515230,515231,"PDGFA",0.285052500825648,5.61186109090982e-05
"989","chr16",15059421,15059422,"PDXDC1",0.234868274378049,0.000979220998481314
"990","chr19",2295100,2295101,"PEAK3",0.35161776831939,4.97476942068288e-07
"991","chr17",17474143,17474144,"PEMT",0.213503864406869,0.00279810022748046
"992","chr1",2372026,2372027,"PEX10",0.268854956023848,0.000150315757614185
"993","chr10",3100241,3100242,"PFKP",0.356640841630976,3.32239486148929e-07
"994","chrX",118370525,118370526,"PGRMC1",0.257074189425032,0.000296321471017359
"995","chr20",58144282,58144283,"PHACTR3",0.314198066216186,8.13878345267929e-06
"996","chr7",11012967,11012968,"PHF14",0.279449117958097,7.9458872175391e-05
"997","chr16",30762446,30762447,"PHKG2",0.334448833244876,1.87732762837143e-06
"998","chr3",111563842,111563843,"PHLDB2",0.2398776401814,0.000754853359956031
"999","chr18",10725248,10725249,"PIEZO2",0.204232254876164,0.00428458268724894
"1000","chr5",67337284,67337285,"PIK3R1",0.28709874278922,4.93342740219417e-05
"1001","chr17",8869907,8869908,"PIK3R5",0.276046828731077,9.77886795966572e-05
"1002","chr4",111542573,111542574,"PITX2",-0.39764440000218,9.39707894850696e-09
"1003","chr22",25167957,25167958,"PIWIL3",0.279244887621853,8.04612473897039e-05
"1004","chr5",108823625,108823626,"PJA2",0.324738607082177,3.84341339394605e-06
"1005","chr1",201221547,201221548,"PKP1",0.276384338027157,9.58072534159614e-05
"1006","chr2",159584850,159584851,"PKP4",0.228584808339674,0.00134690278746621
"1007","chr8",57110855,57110856,"PLAG1",0.254182306634435,0.000348371466100719
"1008","chr19",44172340,44172341,"PLAUR",0.230792693944822,0.00120532141330169
"1009","chr12",113795614,113795615,"PLBD2",0.329340056648132,2.74528743478313e-06
"1010","chr3",16888514,16888515,"PLCL2",0.229438341588611,0.00129045662100296
"1011","chr8",145031126,145031127,"PLEC",0.262029785618007,0.000223581579118027
"1012","chr8",38761678,38761679,"PLEKHA2",0.261901145379613,0.000225238102140016
"1013","chr19",39908623,39908624,"PLEKHG2",0.216865063301725,0.00238715743697614
"1014","chr1",6562831,6562832,"PLEKHG5",0.319149441006016,5.74152478718988e-06
"1015","chr1",16011487,16011488,"PLEKHM2",-0.203963031423414,0.00433678408928398
"1016","chr19",1530577,1530578,"PLK5",0.24714406211359,0.000512525529086319
"1017","chr19",310780,310781,"PLPP2",0.258102098528789,0.000279631920353113
"1018","chr9",134212146,134212147,"PLPP7",-0.318465164907908,6.0273950111563e-06
"1019","chrX",115004716,115004717,"PLS3",-0.342875833988809,9.87976925954304e-07
"1020","chr3",145968789,145968790,"PLSCR4",-0.33691625699402,1.55868400893685e-06
"1021","chr1",208391282,208391283,"PLXNA2",0.354068408689493,4.08898411766503e-07
"1022","chr7",131913202,131913203,"PLXNA4",0.225518067769141,0.00156886848244404
"1023","chr3",129277407,129277408,"PLXND1",0.254596972232263,0.00034041998435385
"1024","chrX",152928132,152928133,"PNCK",0.203163612056678,0.00449517668353657
"1025","chr6",36210068,36210069,"PNPLA1",0.330228932017283,2.57089492015311e-06
"1026","chr21",46677554,46677555,"POFUT2",0.336961437446371,1.55336092863756e-06
"1027","chr19",36618396,36618397,"POLR2I",0.262106524647939,0.00022259880757648
"1028","chr12",106802404,106802405,"POLR3B",0.261532681430737,0.000230046349560695
"1029","chr22",21636115,21636116,"POM121L8P",-0.388793352155391,2.11589652813659e-08
"1030","chr2",25344611,25344612,"POMC",0.254022259342519,0.000351486315839302
"1031","chr12",121032169,121032170,"POP5",0.326349876522016,3.41836653132042e-06
"1032","chr8",43131902,43131903,"POTEA",0.333788306347431,1.9726358846072e-06
"1033","chr15",22095236,22095237,"POTEB",0.274599846274947,0.000106726592285783
"1034","chr11",111250129,111250130,"POU2AF1",0.388229438010081,2.22639913012774e-08
"1035","chr1",38510236,38510237,"POU3F1",-0.441957911682621,1.10926867850506e-10
"1036","chr2",105495828,105495829,"POU3F3",0.268774527395269,0.000151030043775572
